aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T18073	1	0	P_275	34	1642554094	P_34
T6540	1	1	P_518	33	1642554155	P_1299,P_1297_1
T18074	1	0	P_199	34	1642554311	P_34
T6544	1	1	P_1132	33	1642554400	P_1299,P_1297_1
T6542	1	1	P_88	33	1642554426	P_1299,P_1297_1
T18075	1	0	P_1453	33	1642554522	P_912
T6541	1	1	P_412	33	1642554601	P_1299,P_1297_1
T6543	1	1	P_1529	33	1642554748	P_1375_1
T18076	1	0	P_266	34	1642554874	P_34
T6545	1	1	P_303	33	1642554883	P_1299,P_1297_1
T6546	1	1	P_521	33	1642554976	P_1299,P_1297_1
T18077	1	0	P_311	34	1642555093	P_34
T6547	1	1	P_206	33	1642555206	P_1299,P_1297_1
T18078	2	0	P_1426	34	1642555354	P_21
T6548	1	1	P_410	33	1642555406	P_1299,P_1297_1
T6549	1	1	P_267	33	1642555422	P_1299,P_1297_1
T18079	1	0	P_935	33	1642555483	P_912
T18080	1	0	P_862	33	1642555616	P_912
T18081	1	0	P_1131	34	1642555815	P_39
T6551	1	1	P_312	33	1642555950	P_1299,P_1297_1
T6550	1	1	P_408	33	1642556023	P_1299,P_1297_1
T6552	1	1	P_304	33	1642556158	P_1299,P_1297_1
T18082	2	0	P_1521	33	1642556356	P_998
T6556	1	1	P_231	33	1642556379	P_1299,P_1297_1
T6554	1	1	P_310	33	1642556400	P_1299,P_1297_1
T6553	1	1	P_957	33	1642556438	P_1375_1
T6557	1	1	P_1015	33	1642556573	P_1299,P_1297_1
T18083	1	0	P_280	34	1642556574	P_34
T6555	1	1	P_409	33	1642556582	P_1299,P_1297_1
T18084	1	0	P_265	34	1642556742	P_34
T6558	1	1	P_230	33	1642556875	P_1299,P_1297_1
T18085	1	0	P_207	34	1642556963	P_34
T6561	1	1	P_279	33	1642557046	P_1299,P_1297_1
T6559	1	1	P_946	33	1642557181	P_1375_1
T6560	1	1	P_301	33	1642557271	P_1299,P_1297_1
T6563	1	1	P_110	33	1642557466	P_1299,P_1297_1
T6562	1	1	P_132	33	1642557549	P_1299,P_1297_1
T6564	1	1	P_307	33	1642557695	P_1299,P_1297_1
T18086	1	0	P_1129	34	1642557889	P_34
T18087	2	0	P_298	34	1642558130	P_34
T6566	1	1	P_1130	33	1642558306	P_1299,P_1297_1
T6565	1	1	P_862	33	1642558373	P_1375_1
T18088	1	0	P_1127	34	1642558558	P_39
T6567	1	1	P_118	33	1642558688	P_1299,P_1297_1
T6571	1	1	P_531	33	1642558958	P_1299,P_1297_1
T6569	1	1	P_1454	33	1642559024	P_1375_1
T6568	1	1	P_311	33	1642559036	P_1299,P_1297_1
T6570	1	1	P_319	33	1642559078	P_1299,P_1297_1
T6573	1	1	P_92	33	1642559154	P_1299,P_1297_1
T6574	1	1	P_266	33	1642559324	P_1299,P_1297_1
T18089	1	0	P_1130	34	1642559326	P_34
T6575	1	1	P_195	33	1642559434	P_1299,P_1297_1
T6572	1	1	P_1453	33	1642559521	P_1375_1
T6579	1	1	P_1126	33	1642559587	P_1299,P_1297_1
T18090	1	0	P_518	34	1642559607	P_34
T6578	1	1	P_199	33	1642559608	P_1299,P_1297_1
T6577	1	1	P_305	33	1642559658	P_1299,P_1297_1
T6576	1	1	P_797	33	1642559806	P_1375_1
T6580	1	1	P_1044	33	1642560001	P_1299,P_1297_1
T18091	1	0	P_520	34	1642560033	P_39
T6581	1	1	P_928	33	1642560375	P_1375_1
T6582	1	1	P_101	33	1642560528	P_1299,P_1297_1
T6586	1	1	P_280	33	1642560701	P_1299,P_1297_1
T6584	1	1	P_268	33	1642560771	P_1299,P_1297_1
T6583	1	1	P_306	33	1642560816	P_1299,P_1297_1
T18092	1	0	P_1132	34	1642560845	P_34
T18093	1	0	P_412	34	1642560965	P_34
T6587	2	1	P_1353	33	1642561102	P_1299,P_1297_1
T18094	1	0	P_1255	33	1642561183	P_912
T6585	2	1	P_1510	33	1642561248	P_1375_1
T6588	1	1	P_207	33	1642561251	P_1299,P_1297_1
T18095	1	0	P_303	34	1642561418	P_34
T18096	1	0	P_276	34	1642561601	P_34
T6589	1	1	P_1528	33	1642561633	P_1375_1
T6592	1	1	P_1131	33	1642561648	P_1299,P_1297_1
T6590	1	1	P_134	33	1642561696	P_1299,P_1297_1
T18097	2	0	P_828	33	1642561702	P_912
T6591	1	1	P_738	33	1642561719	P_1375_1
T6593	2	1	P_1239	33	1642561995	P_1375_1
T6595	2	1	P_298	33	1642562255	P_1299,P_1297_1
T6594	1	1	P_739	33	1642562287	P_1375_1
T18098	1	0	P_312	34	1642562428	P_34
T6601	1	1	P_1448	33	1642562676	P_1375_1
T18099	1	0	P_124	34	1642562735	P_34
T6599	1	1	P_1268	33	1642562755	P_1375_1
T6598	1	1	P_265	33	1642562816	P_1299,P_1297_1
T6596	1	1	P_1486	33	1642562832	P_1375_1
T6597	1	1	P_780	33	1642562961	P_1375_1
T6600	1	1	P_1127	33	1642563039	P_1299,P_1297_1
T18100	1	0	P_309	34	1642563257	P_39
T6605	1	1	P_1452	33	1642563267	P_1375_1
T6603	1	1	P_791	33	1642563305	P_1375_1
T6604	1	1	P_1204	33	1642563375	P_1375_1
T18101	2	0	P_1427	33	1642563444	P_998
T6602	1	1	P_299	33	1642563532	P_1299,P_1297_1
T18102	1	0	P_1014	34	1642563615	P_34
T18103	2	0	P_298	34	1642563770	P_21
T6606	2	1	P_1485	33	1642563820	P_1375_1
T6607	1	1	P_95	33	1642563942	P_1299,P_1297_1
T18104	1	0	P_195	34	1642564099	P_39
T18105	1	0	P_1362	34	1642564219	P_34
T6608	1	1	P_300	33	1642564360	P_1299,P_1297_1
T18106	1	0	P_263	34	1642564365	P_39
T18107	1	0	P_57	34	1642564560	P_34
T6609	1	1	P_405	33	1642564634	P_1299,P_1297_1
T18108	1	0	P_301	34	1642564705	P_34
T6611	1	1	P_197	33	1642564716	P_1299,P_1297_1
T6615	1	1	P_1129	33	1642564718	P_1299,P_1297_1
T6613	1	1	P_741	33	1642564776	P_1375_1
T6610	1	1	P_1399	33	1642564797	P_1375_1
