aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T5653	1	1	P_207	15	1642294807	P_565_1,P_563_1
T17165	1	0	P_1455	16	1642294822	P_1037
T5654	1	1	P_302	15	1642294915	P_565_1,P_563_1
T5655	1	1	P_276	15	1642294992	P_565_1,P_563_1
T5656	1	1	P_411	15	1642295030	P_565_1,P_563_1
T5657	1	1	P_198	15	1642295140	P_565_1,P_563_1
T17166	1	0	P_1132	16	1642295206	P_1037
T5658	1	1	P_1355	15	1642295230	P_565_1,P_563_1
T5659	1	1	P_197	15	1642295627	P_565_1,P_563_1
T17167	1	0	P_1138	16	1642295686	P_1037
T5662	1	1	P_230	15	1642295716	P_565_1,P_563_1
T17168	1	0	P_1127	16	1642295874	P_1037
T17169	1	0	P_957	16	1642296004	P_505
T5660	1	1	P_96	15	1642296051	P_565_1,P_563_1
T5661	1	1	P_862	15	1642296070	P_572_1,P_575_1
T5663	1	1	P_797	15	1642296154	P_572_1,P_575_1
T17170	1	0	P_1126	16	1642296179	P_1037
T5664	1	1	P_410	15	1642296329	P_565_1,P_563_1
T5666	1	1	P_263	15	1642296527	P_565_1,P_563_1
T5665	1	1	P_92	15	1642296548	P_565_1,P_563_1
T17171	1	0	P_1128	16	1642296714	P_1037
T17172	1	0	P_1278	16	1642296835	P_1037
T5667	1	1	P_1129	15	1642296975	P_565_1,P_563_1
T17173	1	0	P_301	16	1642297032	P_1037
T5668	1	1	P_303	15	1642297108	P_565_1,P_563_1
T17174	1	0	P_110	16	1642297118	P_1037
T17175	1	0	P_300	16	1642297277	P_1037
T5671	1	1	P_1130	15	1642297388	P_565_1,P_563_1
T5672	1	1	P_1498	15	1642297403	P_572_1,P_575_1
T5669	1	1	P_322	15	1642297454	P_565_1,P_563_1
T17176	1	0	P_280	16	1642297469	P_1037
T17177	2	0	P_320	16	1642297544	P_1037
T5670	1	1	P_304	15	1642297644	P_565_1,P_563_1
