aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13769	1	0	P_406	15	1641463269	P_1541
T2288	1	1	P_318	15	1641463305	P_565_1,P_563_1
T2285	1	1	P_302	15	1641463419	P_565_1,P_563_1
T13770	1	0	P_946	15	1641463450	P_1532
T2287	1	1	P_95	15	1641463512	P_565_1,P_563_1
T13771	1	0	P_787	16	1641463526	P_1037
T2289	1	1	P_276	15	1641463622	P_565_1,P_563_1
T13772	1	0	P_311	16	1641463680	P_1037
T2291	1	1	P_300	15	1641463709	P_565_1,P_563_1
T13773	1	0	P_278	16	1641463815	P_1037
T13774	1	0	P_312	16	1641463912	P_1037
T2292	1	1	P_1485	15	1641464024	P_572_1,P_575_1
T13775	1	0	P_53	16	1641464082	P_1037
T2290	1	1	P_928	15	1641464090	P_572_1,P_575_1
T13776	1	0	P_945	16	1641464140	P_1037
T13777	2	0	P_1130	16	1641464314	P_1037
T2293	1	1	P_306	15	1641464454	P_565_1,P_563_1
T13778	1	0	P_280	16	1641464460	P_1037
T13779	1	0	P_1358	16	1641464561	P_505
T2294	2	1	P_1129	15	1641464569	P_565_1,P_563_1
T13780	1	0	P_195	16	1641464719	P_1037
T13781	1	0	P_263	16	1641464817	P_1037
T13782	1	0	P_202	16	1641464959	P_1037
T2295	1	1	P_88	15	1641465021	P_565_1,P_563_1
T13783	1	0	P_265	15	1641465060	P_433
T2296	1	1	P_410	15	1641465144	P_565_1,P_563_1
T13784	2	0	P_1128	16	1641465148	P_1033
T13785	2	0	P_101	16	1641465273	P_1033
T2297	1	1	P_1138	15	1641465350	P_565_1,P_563_1
T13786	2	0	P_1521	15	1641465425	P_1227
T13787	1	0	P_52	16	1641465595	P_1037
T2300	1	1	P_297	15	1641465678	P_565_1,P_563_1
T2301	1	1	P_267	15	1641465711	P_565_1,P_563_1
T13788	1	0	P_206	16	1641465718	P_1037
T2299	1	1	P_317	15	1641465788	P_565_1,P_563_1
T13789	1	0	P_123	15	1641465819	P_1541
T13790	1	0	P_1356	16	1641465943	P_1037
T2298	1	1	P_534	15	1641466027	P_565_1,P_563_1
T13791	1	0	P_55	16	1641466099	P_1037
T2303	1	1	P_207	15	1641466126	P_565_1,P_563_1
T13792	1	0	P_305	15	1641466180	P_1541
T2302	1	1	P_309	15	1641466219	P_565_1,P_563_1
T13793	1	0	P_196	16	1641466305	P_505
T13794	1	0	P_306	16	1641466420	P_1037
T2304	1	1	P_266	15	1641466512	P_565_1,P_563_1
T13795	1	0	P_1452	15	1641466561	P_1532
T2307	1	1	P_298	15	1641466674	P_565_1,P_563_1
T13796	1	0	P_850	15	1641466703	P_1532
T2305	1	1	P_301	15	1641466821	P_565_1,P_563_1
T13797	1	0	P_266	16	1641466846	P_505
T13798	2	0	P_298	16	1641466959	P_1033
T2306	2	1	P_532	15	1641466997	P_565_1,P_563_1
T13799	1	0	P_95	16	1641467119	P_1037
T13800	1	0	P_98	15	1641467173	P_1541
T2309	1	1	P_54	15	1641467232	P_565_1,P_563_1
T2308	1	1	P_197	15	1641467258	P_565_1,P_563_1
T13801	1	0	P_412	16	1641467294	P_505
