aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6021	1	1	P_301	33	1642392474	P_1299,P_1297_1
T17502	2	0	P_270	34	1642392757	P_21
T6022	1	1	P_92	33	1642393004	P_1299,P_1297_1
T6023	1	1	P_263	33	1642393218	P_1299,P_1297_1
T17503	1	0	P_312	34	1642393271	P_39
T17504	1	0	P_109	34	1642393693	P_34
T6026	1	1	P_207	33	1642393763	P_1299,P_1297_1
T6024	1	1	P_309	33	1642393809	P_1299,P_1297_1
T6025	1	1	P_307	33	1642393864	P_1299,P_1297_1
T6027	2	1	P_69	33	1642393959	P_1299,P_1297_1
T17505	1	0	P_1235	33	1642393986	P_912
T17506	2	0	P_831	33	1642394112	P_912
T6028	1	1	P_306	33	1642394162	P_1299,P_1297_1
T6029	1	1	P_317	33	1642394281	P_1299,P_1297_1
T17507	1	0	P_298	34	1642394400	P_34
T17508	1	0	P_276	34	1642394746	P_34
T17509	1	0	P_280	34	1642394909	P_39
T6030	1	1	P_1399	33	1642394917	P_1375_1
T17510	1	0	P_308	34	1642395053	P_39
T17511	1	0	P_1130	34	1642395236	P_34
T6031	1	1	P_88	33	1642395287	P_1299,P_1297_1
T17512	1	0	P_741	33	1642395368	P_912
T17513	1	0	P_95	33	1642395490	P_1163
T6033	1	1	P_739	33	1642395499	P_1375_1
T6032	1	1	P_318	33	1642395543	P_1299,P_1297_1
T17514	1	0	P_277	34	1642395877	P_34
T17515	2	0	P_824	33	1642396116	P_912
T6037	1	1	P_1128	33	1642396374	P_1299,P_1297_1
T17516	1	0	P_534	34	1642396388	P_34
T6035	1	1	P_1268	33	1642396538	P_1375_1
T6034	1	1	P_312	33	1642396559	P_1299,P_1297_1
T17517	1	0	P_263	34	1642396559	P_34
T6038	1	1	P_1015	33	1642396658	P_1299,P_1297_1
T6036	1	1	P_300	33	1642396686	P_1299,P_1297_1
T6039	1	1	P_1127	33	1642396808	P_1299,P_1297_1
T17518	1	0	P_100	33	1642396823	P_1163
T17519	1	0	P_531	34	1642396971	P_34
T6040	1	1	P_106	33	1642397094	P_1299,P_1297_1
T17520	1	0	P_862	33	1642397171	P_912
T17521	1	0	P_57	34	1642397374	P_34
T6041	1	1	P_264	33	1642397532	P_1299,P_1297_1
T17522	2	0	P_605	33	1642397561	P_998
T17523	1	0	P_313	34	1642397716	P_34
T17524	1	0	P_1255	33	1642397821	P_912
T6043	2	1	P_1046	33	1642397910	P_1299,P_1297_1
T17525	1	0	P_267	34	1642398002	P_34
T6042	1	1	P_1499	33	1642398159	P_1375_1
T6044	2	1	P_270	33	1642398203	P_1299,P_1297_1
T17526	1	0	P_197	34	1642398227	P_34
T6045	1	1	P_266	33	1642398236	P_1299,P_1297_1
T6047	1	1	P_134	33	1642398482	P_1299,P_1297_1
T6046	1	1	P_202	33	1642398487	P_1299,P_1297_1
T17527	1	0	P_97	34	1642398542	P_34
T17528	1	0	P_1406	33	1642398724	P_912
T17529	1	0	P_301	34	1642398829	P_39
T17530	1	0	P_92	34	1642399017	P_39
T6049	1	1	P_298	33	1642399069	P_1299,P_1297_1
T17531	1	0	P_1521	33	1642399151	P_912
T6048	1	1	P_860	33	1642399163	P_1375_1
T17532	1	0	P_265	33	1642399285	P_1163
T17533	1	0	P_275	34	1642399409	P_34
T17534	1	0	P_206	34	1642399538	P_34
T6050	1	1	P_277	33	1642399603	P_1299,P_1297_1
T17535	1	0	P_1192	33	1642399754	P_912
T17536	1	0	P_1015	34	1642399917	P_34
T6051	1	1	P_1130	33	1642400033	P_1299,P_1297_1
T17537	1	0	P_118	34	1642400038	P_34
T17538	1	0	P_264	34	1642400184	P_34
T17539	2	0	P_270	34	1642400307	P_21
T6052	1	1	P_531	33	1642400450	P_1299,P_1297_1
T17540	1	0	P_205	34	1642400581	P_34
T17541	2	0	P_1403	33	1642400739	P_998
T17542	1	0	P_99	34	1642400878	P_34
T17543	1	0	P_86	34	1642401178	P_39
T17544	1	0	P_518	33	1642401383	P_1163
T6053	1	1	P_127	33	1642401599	P_1299,P_1297_1
T17545	1	0	P_312	34	1642401696	P_34
T6054	1	1	P_313	33	1642401836	P_1299,P_1297_1
T17546	2	0	P_98	34	1642401880	P_21
T6055	1	1	P_534	33	1642401979	P_1299,P_1297_1
T17547	1	0	P_110	33	1642402018	P_1163
T17548	1	0	P_300	34	1642402294	P_34
T17549	2	0	P_1046	33	1642402414	P_994
T6056	1	1	P_100	33	1642402541	P_1299,P_1297_1
T17550	1	0	P_1203	33	1642402613	P_912
T17551	1	0	P_266	34	1642402780	P_34
