aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6488	1	1	P_1124	33	1642543208	P_1299,P_1297_1
T6486	1	1	P_206	33	1642543396	P_1299,P_1297_1
T6493	1	1	P_1132	33	1642543470	P_1299,P_1297_1
T6489	1	1	P_1406	33	1642543731	P_1375_1
T6490	1	1	P_312	33	1642543764	P_1299,P_1297_1
T6492	1	1	P_200	34	1642543838	P_1118,P_1110_1
T6491	1	1	P_265	33	1642543846	P_1299,P_1297_1
T18052	2	0	P_1273	33	1642543952	P_912
T6494	1	1	P_1508	33	1642544113	P_1375_1
T6495	1	1	P_274	34	1642544444	P_1118,P_1110_1
T6499	1	1	P_276	33	1642544583	P_1299,P_1297_1
T6496	1	1	P_309	33	1642544596	P_1299,P_1297_1
T6498	1	1	P_301	33	1642544615	P_1299,P_1297_1
T6497	1	1	P_1454	33	1642544626	P_1375_1
T6500	1	1	P_195	33	1642545140	P_1299,P_1297_1
T6504	1	1	P_86	34	1642545232	P_1118,P_1110_1
T6503	1	1	P_935	33	1642545440	P_1375_1
T6502	1	1	P_96	33	1642545571	P_1299,P_1297_1
T6501	1	1	P_205	34	1642545803	P_1118,P_1110_1
T6505	1	1	P_310	33	1642545885	P_1299,P_1297_1
T18053	2	0	P_1485	33	1642546254	P_998
T6507	1	1	P_275	34	1642546464	P_1118,P_1110_1
T6506	1	1	P_1126	34	1642546478	P_1118,P_1110_1
T6508	1	1	P_1448	33	1642546709	P_1375_1
T6510	1	1	P_827	33	1642546893	P_1375_1
T6509	1	1	P_263	34	1642547233	P_1118,P_1110_1
T18054	2	0	P_1510	33	1642547442	P_998
T6511	1	1	P_322	33	1642547450	P_1299,P_1297_1
T18055	1	0	P_1511	33	1642548115	P_912
T6513	1	1	P_277	33	1642548268	P_1299,P_1297_1
T18056	1	0	P_205	34	1642548306	P_34
T6512	1	1	P_124	34	1642548393	P_1118,P_1110_1
T18057	1	0	P_1124	34	1642548500	P_34
T6514	1	1	P_199	33	1642548553	P_1299,P_1297_1
T18058	1	0	P_1132	34	1642548699	P_34
T18059	1	0	P_200	34	1642549427	P_34
T6515	1	1	P_1014	33	1642549552	P_1299,P_1297_1
T6517	1	1	P_70	33	1642550211	P_1299,P_1297_1
T6519	1	1	P_278	33	1642550465	P_1299,P_1297_1
T6516	1	1	P_273	34	1642550550	P_1118,P_1110_1
T6520	1	1	P_57	33	1642550604	P_1299,P_1297_1
T18060	1	0	P_1499	33	1642550702	P_912
T6518	1	1	P_106	34	1642550893	P_1118,P_1110_1
T18061	1	0	P_1406	34	1642550922	P_34
T6523	1	1	P_1129	33	1642551142	P_1299,P_1297_1
T6522	1	1	P_860	33	1642551175	P_1375_1
T18062	1	0	P_312	33	1642551243	P_1151
T18063	1	0	P_1498	33	1642551287	P_912
T6524	1	1	P_1131	33	1642551345	P_1299,P_1297_1
T6521	1	1	P_311	33	1642551514	P_1299,P_1297_1
T18064	1	0	P_1454	33	1642551605	P_912
T6525	1	1	P_1207	33	1642551660	P_1375_1
T6537	1	1	P_1453	33	1642551737	P_1375_1
T18065	1	0	P_860	33	1642551754	P_912
T6526	1	1	P_298	33	1642551796	P_1299,P_1297_1
T18066	1	0	P_1452	33	1642551886	P_912
T18067	1	0	P_1509	33	1642551966	P_912
T18068	1	0	P_301	33	1642552086	P_1163
T6528	1	1	P_1127	33	1642552127	P_1299,P_1297_1
T6527	1	1	P_309	33	1642552153	P_1299,P_1297_1
T6529	1	1	P_280	33	1642552311	P_1299,P_1297_1
T18069	2	0	P_1480	33	1642552383	P_912
T6530	1	1	P_1255	33	1642552447	P_1375_1
T6532	1	1	P_264	33	1642552473	P_1299,P_1297_1
T6531	1	1	P_1193	33	1642552600	P_1375_1
T6533	1	1	P_945	33	1642552683	P_1375_1
T6534	1	1	P_207	33	1642552959	P_1299,P_1297_1
T18070	1	0	P_1448	33	1642553105	P_912
T18071	1	0	P_195	33	1642553354	P_1163
T6535	1	1	P_1208	33	1642553400	P_1375_1
T6538	1	1	P_317	33	1642553420	P_1299,P_1297_1
T6536	1	1	P_406	33	1642553447	P_1299,P_1297_1
T18072	1	0	P_1126	34	1642553501	P_34
T6539	1	1	P_520	33	1642553652	P_1299,P_1297_1
