aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T16418	1	0	P_277	34	1642089615	P_34
T16419	1	0	P_300	34	1642089767	P_34
T4877	2	1	P_1480	33	1642089948	P_1375_1
T16420	1	0	P_305	34	1642089965	P_34
T16421	1	0	P_273	34	1642090068	P_34
T16422	1	0	P_263	34	1642090445	P_34
T16423	1	0	P_195	34	1642090613	P_39
T16424	1	0	P_200	33	1642090996	P_1151
T16425	1	0	P_1344	33	1642091194	P_1163
T16426	1	0	P_206	33	1642091352	P_1151
T16427	1	0	P_266	33	1642091547	P_1163
T16428	1	0	P_197	33	1642091716	P_1163
T16429	1	0	P_308	33	1642091851	P_1163
T16430	1	0	P_405	33	1642092012	P_1163
T16431	1	0	P_304	33	1642092159	P_1163
T16432	1	0	P_204	33	1642092395	P_1151
T4878	1	1	P_791	33	1642092724	P_1375_1
T16433	1	0	P_205	33	1642092774	P_1163
T16434	1	0	P_796	33	1642092925	P_912
T16435	1	0	P_280	33	1642093066	P_1163
T16436	1	0	P_410	33	1642093232	P_1151
T4879	1	1	P_1498	33	1642093291	P_1375_1
T16437	1	0	P_198	33	1642093391	P_1163
T16438	1	0	P_1355	33	1642093594	P_1151
T4880	2	1	P_1510	33	1642093683	P_1375_1
T16439	1	0	P_312	33	1642093803	P_1151
T16440	2	0	P_1403	33	1642094025	P_998
T16441	2	0	P_1351	33	1642094421	P_994
T16442	1	0	P_1455	33	1642094650	P_912
T16443	2	0	P_831	33	1642095014	P_998
T4881	1	1	P_1453	33	1642095469	P_1375_1
T16444	2	0	P_1522	33	1642095928	P_998
T4882	1	1	P_1511	33	1642096112	P_1375_1
T16445	1	0	P_311	33	1642096490	P_1163
T16446	2	0	P_835	33	1642097277	P_998
T16447	1	0	P_1510	33	1642097477	P_912
T16448	2	0	P_1402	33	1642097791	P_998
T4883	1	1	P_1455	33	1642097859	P_1375_1
T16449	1	0	P_1454	33	1642097964	P_912
T16450	2	0	P_1045	33	1642098498	P_994
T16451	1	0	P_1508	33	1642098897	P_912
T4884	1	1	P_957	33	1642098931	P_1375_1
T4885	1	1	P_797	33	1642099223	P_1375_1
T16452	1	0	P_1453	33	1642100253	P_912
