aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T19609	1	0	P_57	34	1642932029	P_39
T8123	1	1	P_277	33	1642932116	P_1299,P_1297_1
T19610	1	0	P_195	34	1642932143	P_34
T19611	1	0	P_302	34	1642932298	P_34
T8122	1	1	P_410	33	1642932353	P_1299,P_1297_1
T19612	2	0	P_273	34	1642932403	P_21
T19613	1	0	P_1485	33	1642932460	P_912
T8125	1	1	P_207	33	1642932470	P_1299,P_1297_1
T8124	1	1	P_310	33	1642932499	P_1299,P_1297_1
T19614	1	0	P_304	34	1642932601	P_34
T19615	1	0	P_305	34	1642932743	P_34
T8126	1	1	P_101	33	1642932754	P_1299,P_1297_1
T19616	1	0	P_198	34	1642932850	P_34
T8127	1	1	P_265	33	1642932926	P_1299,P_1297_1
T19617	1	0	P_945	33	1642932970	P_912
T8128	1	1	P_279	33	1642932976	P_1299,P_1297_1
T19618	2	0	P_298	33	1642933081	P_994
T19619	1	0	P_311	34	1642933236	P_34
T19620	2	0	P_1511	33	1642933310	P_998
T19621	1	0	P_127	34	1642933444	P_39
T19622	1	0	P_610	33	1642933565	P_912
T8129	1	1	P_313	33	1642933592	P_1299,P_1297_1
T19623	1	0	P_521	34	1642933682	P_34
T19624	1	0	P_124	34	1642933845	P_34
T19625	1	0	P_1528	33	1642933903	P_912
T19626	1	0	P_518	34	1642934053	P_39
T19627	1	0	P_299	34	1642934129	P_34
T8131	1	1	P_280	33	1642934261	P_1299,P_1297_1
T19628	1	0	P_229	34	1642934285	P_34
T19629	1	0	P_265	33	1642934371	P_1163
T19630	1	0	P_196	34	1642934504	P_39
T8132	1	1	P_268	33	1642934519	P_1299,P_1297_1
T8130	1	1	P_303	33	1642934583	P_1299,P_1297_1
T19631	1	0	P_200	34	1642934611	P_34
T19632	1	0	P_310	34	1642934732	P_34
T19633	1	0	P_199	34	1642934794	P_34
T8133	1	1	P_132	33	1642934867	P_1299,P_1297_1
T19634	1	0	P_306	34	1642934983	P_34
T8134	1	1	P_269	33	1642934987	P_1299,P_1297_1
T19635	1	0	P_95	34	1642935071	P_34
T19636	1	0	P_1255	34	1642935243	P_34
T19637	1	0	P_107	34	1642935338	P_34
T19638	1	0	P_70	34	1642935492	P_34
T8135	1	1	P_206	33	1642935527	P_1299,P_1297_1
T19639	1	0	P_1015	34	1642935599	P_34
T19640	1	0	P_53	34	1642935763	P_34
T8136	1	1	P_317	33	1642935809	P_1299,P_1297_1
T19641	1	0	P_1203	34	1642935933	P_39
T19642	2	0	P_835	34	1642936076	P_21
T19643	1	0	P_278	34	1642936250	P_34
T8137	1	1	P_100	33	1642936259	P_1299,P_1297_1
T8138	1	1	P_112	33	1642936343	P_1299,P_1297_1
T19644	1	0	P_1138	34	1642936385	P_39
T8139	1	1	P_202	33	1642936507	P_1299,P_1297_1
T8140	1	1	P_302	33	1642936552	P_1299,P_1297_1
T19645	2	0	P_270	34	1642936582	P_21
T19646	1	0	P_197	33	1642937011	P_1163
T19647	1	0	P_280	34	1642937271	P_39
T8141	1	1	P_198	33	1642937412	P_1299,P_1297_1
T19648	1	0	P_317	34	1642937454	P_34
T8142	1	1	P_265	33	1642937753	P_1299,P_1297_1
T8145	1	1	P_1126	33	1642937770	P_1299,P_1297_1
T8143	1	1	P_311	33	1642937931	P_1299,P_1297_1
T19649	1	0	P_206	34	1642937950	P_34
T8144	1	1	P_299	33	1642938019	P_1299,P_1297_1
T19650	1	0	P_1499	33	1642938155	P_912
T19651	1	0	P_957	33	1642938353	P_912
T8146	1	1	P_308	33	1642938379	P_1299,P_1297_1
T8147	1	1	P_304	33	1642938417	P_1299,P_1297_1
T19652	1	0	P_1342	34	1642938459	P_34
T19653	1	0	P_268	34	1642938630	P_34
T8149	1	1	P_1132	33	1642938704	P_1299,P_1297_1
T8148	1	1	P_305	33	1642938746	P_1299,P_1297_1
T19654	1	0	P_202	34	1642938806	P_34
T8150	1	1	P_232	33	1642938927	P_1299,P_1297_1
T19655	1	0	P_1344	33	1642939093	P_1151
T19656	1	0	P_302	34	1642939224	P_34
T8151	2	1	P_307	33	1642939242	P_1299,P_1297_1
T8152	1	1	P_306	33	1642939410	P_1299,P_1297_1
T19657	1	0	P_534	34	1642939503	P_39
T8153	1	1	P_199	33	1642939623	P_1299,P_1297_1
T19658	1	0	P_1014	34	1642939764	P_34
T8154	1	1	P_1129	33	1642939770	P_1299,P_1297_1
T19659	1	0	P_88	34	1642939965	P_39
T8155	1	1	P_205	33	1642940013	P_1299,P_1297_1
T19660	1	0	P_307	34	1642940098	P_34
T8158	2	1	P_273	33	1642940230	P_1299,P_1297_1
T8156	1	1	P_196	33	1642940253	P_1299,P_1297_1
T19661	1	0	P_305	34	1642940278	P_34
T19662	2	0	P_1046	34	1642940440	P_21
T8159	2	1	P_298	33	1642940445	P_1299,P_1297_1
T8157	1	1	P_300	33	1642940543	P_1299,P_1297_1
T19663	1	0	P_58	34	1642940633	P_34
T19664	1	0	P_304	34	1642940781	P_34
T19665	1	0	P_100	34	1642941003	P_39
T8160	1	1	P_318	33	1642941026	P_1299,P_1297_1
T19666	1	0	P_279	34	1642941154	P_34
