aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T9308	1	1	P_100	33	1643191230	P_1299,P_1297_1
T20777	1	0	P_206	34	1643191273	P_39
T20778	1	0	P_791	33	1643191402	P_912
T9306	1	1	P_946	33	1643191432	P_1375_1
T9309	1	1	P_204	33	1643191555	P_1299,P_1297_1
T9311	1	1	P_277	33	1643191567	P_1299,P_1297_1
T20779	1	0	P_302	34	1643191571	P_34
T9310	1	1	P_111	33	1643191669	P_1299,P_1297_1
T20780	1	0	P_300	34	1643191722	P_39
T20781	1	0	P_957	33	1643191820	P_912
T20782	1	0	P_52	34	1643191926	P_34
T9312	1	1	P_280	33	1643191993	P_1299,P_1297_1
T9314	1	1	P_263	33	1643192091	P_1299,P_1297_1
T20783	1	0	P_1485	33	1643192108	P_912
T20784	2	0	P_270	34	1643192238	P_21
T20785	1	0	P_311	33	1643192331	P_1163
T9313	1	1	P_1357	33	1643192366	P_1299,P_1297_1
T9316	2	1	P_835	33	1643192430	P_1375_1
T20786	1	0	P_279	34	1643192468	P_39
T20787	2	0	P_827	33	1643192567	P_998
T20788	1	0	P_305	34	1643192651	P_34
T9315	2	1	P_1478	33	1643192678	P_1375_1
T20789	1	0	P_945	33	1643192789	P_912
T9317	1	1	P_312	33	1643192867	P_1299,P_1297_1
T20790	1	0	P_308	34	1643192891	P_34
T9319	1	1	P_264	33	1643193009	P_1299,P_1297_1
T9318	1	1	P_531	33	1643193019	P_1299,P_1297_1
T20791	1	0	P_134	34	1643193024	P_34
T20792	1	0	P_1015	34	1643193156	P_34
T9320	1	1	P_101	33	1643193268	P_1299,P_1297_1
T20793	1	0	P_132	34	1643193273	P_34
T9323	1	1	P_195	33	1643193352	P_1299,P_1297_1
T20794	2	0	P_298	34	1643193363	P_21
T20795	1	0	P_313	34	1643193560	P_34
T20796	1	0	P_118	33	1643193654	P_1163
T9321	1	1	P_276	33	1643193746	P_1299,P_1297_1
T20797	1	0	P_1208	34	1643193768	P_39
T9322	1	1	P_53	33	1643193863	P_1299,P_1297_1
T20798	1	0	P_935	33	1643193890	P_912
T20799	1	0	P_312	34	1643194020	P_34
T20800	1	0	P_739	33	1643194103	P_912
T20801	1	0	P_299	34	1643194229	P_34
T20802	1	0	P_304	33	1643194325	P_1163
T20803	1	0	P_802	34	1643194425	P_34
T9324	1	1	P_265	33	1643194544	P_1299,P_1297_1
T20804	1	0	P_277	33	1643194544	P_1163
T20805	1	0	P_100	34	1643194633	P_34
T9325	1	1	P_301	33	1643194734	P_1299,P_1297_1
T20806	1	0	P_1131	34	1643194762	P_34
T20807	1	0	P_412	34	1643194903	P_34
T9326	2	1	P_273	33	1643194921	P_1299,P_1297_1
T20808	2	0	P_1130	34	1643195002	P_21
T20809	1	0	P_1126	33	1643195109	P_1151
T9327	1	1	P_198	33	1643195197	P_1299,P_1297_1
T20810	1	0	P_520	34	1643195235	P_34
T20811	1	0	P_204	34	1643195381	P_34
T20812	1	0	P_1268	33	1643195451	P_912
T20813	1	0	P_205	34	1643195537	P_34
T9330	1	1	P_124	33	1643195557	P_1299,P_1297_1
T9329	1	1	P_1127	33	1643195583	P_1299,P_1297_1
T9331	1	1	P_1132	33	1643195640	P_1299,P_1297_1
T9328	1	1	P_311	33	1643195641	P_1299,P_1297_1
T20814	1	0	P_297	34	1643195667	P_39
T20815	1	0	P_265	34	1643195812	P_34
T20816	1	0	P_1528	33	1643195914	P_912
T20817	1	0	P_946	34	1643196025	P_34
T20818	1	0	P_202	33	1643196120	P_1163
T9332	1	1	P_308	33	1643196127	P_1299,P_1297_1
T9333	1	1	P_275	33	1643196136	P_1299,P_1297_1
T20819	1	0	P_274	34	1643196240	P_39
T20820	1	0	P_531	34	1643196415	P_39
T20821	1	0	P_124	34	1643196524	P_39
T9334	1	1	P_206	33	1643196574	P_1299,P_1297_1
T20822	1	0	P_232	34	1643196657	P_39
