aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T17552	2	0	P_1483	33	1642402937	P_912
T6058	1	1	P_280	33	1642402956	P_1299,P_1297_1
T6057	1	1	P_118	33	1642403088	P_1299,P_1297_1
T17553	1	0	P_195	34	1642403131	P_34
T17554	1	0	P_533	34	1642403325	P_34
T17555	1	0	P_1448	33	1642403433	P_912
T6059	1	1	P_1138	33	1642403558	P_1299,P_1297_1
T17556	1	0	P_198	34	1642403645	P_34
T6060	1	1	P_1129	33	1642403664	P_1299,P_1297_1
T17557	1	0	P_199	34	1642403798	P_34
T17558	1	0	P_302	34	1642403929	P_34
T17559	1	0	P_106	34	1642404059	P_34
T6061	1	1	P_206	33	1642404121	P_1299,P_1297_1
T17560	1	0	P_664	33	1642404204	P_912
T17561	1	0	P_928	34	1642404341	P_34
T6063	1	1	P_265	33	1642404391	P_1299,P_1297_1
T6062	1	1	P_205	33	1642404428	P_1299,P_1297_1
T17562	1	0	P_1268	33	1642404519	P_912
T17563	1	0	P_1399	33	1642404737	P_912
T17564	1	0	P_305	34	1642404945	P_34
T6064	1	1	P_301	33	1642405093	P_1299,P_1297_1
T17565	1	0	P_935	33	1642405097	P_912
T6065	1	1	P_276	33	1642405137	P_1299,P_1297_1
T17566	1	0	P_53	34	1642405290	P_34
T17567	1	0	P_277	34	1642405441	P_34
T6066	1	1	P_110	33	1642405564	P_1299,P_1297_1
T6067	1	1	P_267	33	1642405630	P_1299,P_1297_1
T17568	1	0	P_1005	34	1642405639	P_34
T6068	1	1	P_99	33	1642405780	P_1299,P_1297_1
T6070	2	1	P_270	33	1642405786	P_1299,P_1297_1
T6069	1	1	P_197	33	1642406022	P_1299,P_1297_1
T17569	1	0	P_1014	34	1642406027	P_39
T6071	1	1	P_275	33	1642406195	P_1299,P_1297_1
T6073	1	1	P_1132	33	1642406238	P_1299,P_1297_1
T17570	1	0	P_204	34	1642406363	P_34
T6072	1	1	P_300	33	1642406466	P_1299,P_1297_1
T17571	1	0	P_96	33	1642406660	P_1163
T6074	1	1	P_1358	33	1642406813	P_1299,P_1297_1
T17572	1	0	P_666	33	1642406913	P_912
T17573	2	0	P_270	34	1642407024	P_21
T17574	1	0	P_134	33	1642407164	P_1163
T6075	1	1	P_199	33	1642407181	P_1299,P_1297_1
T17575	1	0	P_303	34	1642407384	P_34
T17576	1	0	P_265	33	1642407609	P_1163
T6076	1	1	P_124	33	1642407720	P_1299,P_1297_1
T17577	1	0	P_1193	33	1642407731	P_912
T17578	1	0	P_412	34	1642407912	P_39
T6077	1	1	P_57	33	1642407963	P_1299,P_1297_1
T17579	1	0	P_127	34	1642408036	P_34
T17580	1	0	P_276	34	1642408204	P_34
T6079	1	1	P_945	33	1642408390	P_1375_1
T17581	1	0	P_311	34	1642408410	P_34
T6078	1	1	P_198	33	1642408464	P_1299,P_1297_1
T6081	1	1	P_1189	33	1642408512	P_1375_1
T6080	1	1	P_277	33	1642408690	P_1299,P_1297_1
T17582	1	0	P_99	33	1642408830	P_1163
T17583	1	0	P_100	34	1642408910	P_34
T17584	1	0	P_306	34	1642409016	P_34
T17585	1	0	P_267	33	1642409180	P_1163
T6082	2	1	P_605	33	1642409242	P_1375_1
T17586	1	0	P_827	33	1642409294	P_912
T17587	1	0	P_531	34	1642409513	P_34
T6084	1	1	P_266	33	1642409627	P_1299,P_1297_1
T6083	1	1	P_312	33	1642409667	P_1299,P_1297_1
T17588	1	0	P_864	33	1642409802	P_912
T6085	1	1	P_264	33	1642409984	P_1299,P_1297_1
T6086	1	1	P_195	33	1642410395	P_1299,P_1297_1
T17589	1	0	P_1355	34	1642410420	P_34
T17590	1	0	P_318	34	1642410541	P_34
T6088	1	1	P_53	33	1642410556	P_1299,P_1297_1
T6087	1	1	P_308	33	1642410715	P_1299,P_1297_1
T6089	1	1	P_263	33	1642410773	P_1299,P_1297_1
T6092	1	1	P_274	33	1642410892	P_1299,P_1297_1
T17591	1	0	P_280	33	1642410913	P_1163
T17592	1	0	P_112	34	1642411043	P_39
T17593	1	0	P_301	34	1642411170	P_34
T6091	1	1	P_406	33	1642411284	P_1299,P_1297_1
T6093	1	1	P_311	33	1642411546	P_1299,P_1297_1
T6094	1	1	P_412	33	1642411764	P_1299,P_1297_1
T6095	1	1	P_864	33	1642411927	P_1375_1
T17594	1	0	P_300	34	1642412003	P_34
T17595	1	0	P_132	34	1642412161	P_34
T17596	1	0	P_195	34	1642412360	P_34
T6096	1	1	P_302	33	1642412449	P_1299,P_1297_1
T6097	1	1	P_127	33	1642412492	P_1299,P_1297_1
T17597	1	0	P_91	34	1642412503	P_34
T6098	1	1	P_531	33	1642412619	P_1299,P_1297_1
T17598	1	0	P_302	34	1642412870	P_34
T6099	1	1	P_319	33	1642412934	P_1299,P_1297_1
T6100	1	1	P_267	33	1642412960	P_1299,P_1297_1
T17599	1	0	P_312	34	1642413052	P_34
T6102	2	1	P_270	33	1642413116	P_1299,P_1297_1
T6103	1	1	P_265	33	1642413288	P_1299,P_1297_1
T17600	1	0	P_1204	33	1642413343	P_912
T6101	1	1	P_305	33	1642413346	P_1299,P_1297_1
T17601	1	0	P_110	34	1642413516	P_34
