aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T21435	2	0	P_1357	15	1643310514	P_1544
T9869	2	1	P_1522	15	1643310757	P_572_1,P_575_1
T9870	1	1	P_1418	15	1643311414	P_572_1,P_575_1
T21436	1	0	P_1485	15	1643311611	P_1532
T9871	2	1	P_1478	15	1643311619	P_572_1,P_575_1
T9872	1	1	P_1499	15	1643311667	P_572_1,P_575_1
T21437	2	0	P_1508	15	1643311758	P_1227
T21438	1	0	P_1453	15	1643312253	P_1532
T21439	1	0	P_1511	15	1643312457	P_1532
T9873	1	1	P_1509	15	1643312910	P_572_1,P_575_1
T9874	1	1	P_1486	15	1643313273	P_572_1,P_575_1
T9875	2	1	P_1402	33	1643314164	P_1375_1
T9877	1	1	P_1498	33	1643314542	P_1375_1
T9876	2	1	P_1521	33	1643314569	P_1375_1
T21440	2	0	P_824	33	1643315281	P_998
T21441	1	0	P_1418	33	1643315699	P_912
T21442	1	0	P_1479	33	1643315930	P_912
T21443	1	0	P_1455	33	1643316317	P_912
T9878	2	1	P_1522	33	1643316376	P_1375_1
T21444	1	0	P_1486	33	1643316612	P_912
T21445	1	0	P_1499	33	1643316800	P_912
T9879	1	1	P_1453	33	1643317323	P_1375_1
T9880	2	1	P_1240	33	1643317517	P_1375_1
T21446	2	0	P_320	33	1643317661	P_994
T9881	2	1	P_831	33	1643317697	P_1375_1
T21447	1	0	P_1509	33	1643317979	P_912
T9883	2	1	P_827	33	1643318524	P_1375_1
T9882	1	1	P_1511	33	1643318633	P_1375_1
T9884	2	1	P_1508	33	1643318901	P_1375_1
T21448	1	0	P_1452	33	1643319016	P_912
T21449	1	0	P_1453	33	1643319285	P_912
T21450	2	0	P_1510	33	1643319489	P_998
T9885	1	1	P_1454	33	1643319554	P_1375_1
T21451	1	0	P_1454	33	1643320018	P_912
T9886	1	1	P_1418	33	1643320033	P_1375_1
T9889	1	1	P_205	33	1643320210	P_1299,P_1297_1
T9888	1	1	P_70	33	1643320241	P_1299,P_1297_1
T9887	1	1	P_1499	33	1643320336	P_1375_1
T9890	1	1	P_276	33	1643320552	P_1299,P_1297_1
