aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T7932	1	1	P_265	15	1642899659	P_565_1,P_563_1
T7931	1	1	P_118	15	1642899679	P_565_1,P_563_1
T19445	1	0	P_1510	15	1642899694	P_1532
T19446	1	0	P_98	16	1642899903	P_505
T19447	1	0	P_268	16	1642900069	P_1037
T19448	1	0	P_299	16	1642900220	P_1037
T7937	1	1	P_1124	15	1642900243	P_565_1,P_563_1
T19449	1	0	P_278	16	1642900341	P_505
T7934	1	1	P_864	15	1642900352	P_572_1,P_575_1
T7935	1	1	P_610	15	1642900360	P_572_1,P_575_1
T7936	1	1	P_96	15	1642900484	P_565_1,P_563_1
T19450	1	0	P_97	16	1642900531	P_1037
T7939	1	1	P_307	15	1642900702	P_565_1,P_563_1
T7944	1	1	P_1132	15	1642900734	P_565_1,P_563_1
T7938	1	1	P_317	15	1642900804	P_565_1,P_563_1
T19451	1	0	P_1244	15	1642900808	P_1532
T19452	1	0	P_275	16	1642901030	P_1037
T7940	1	1	P_1189	15	1642901085	P_572_1,P_575_1
T19453	1	0	P_301	16	1642901198	P_505
T7942	1	1	P_520	15	1642901260	P_565_1,P_563_1
T7941	1	1	P_1138	15	1642901266	P_565_1,P_563_1
T19454	1	0	P_92	16	1642901311	P_505
T7943	2	1	P_827	15	1642901375	P_572_1,P_575_1
T19455	1	0	P_1131	16	1642901502	P_1037
T19456	1	0	P_263	16	1642901678	P_505
T7945	2	1	P_56	15	1642901734	P_565_1,P_563_1
T7950	1	1	P_738	15	1642901783	P_572_1,P_575_1
T7946	1	1	P_1205	15	1642901809	P_572_1,P_575_1
T19457	1	0	P_265	16	1642901891	P_1037
T7947	1	1	P_199	15	1642901951	P_565_1,P_563_1
T7952	1	1	P_780	15	1642901989	P_572_1,P_575_1
T19458	2	0	P_298	16	1642902088	P_1033
T7951	1	1	P_1192	15	1642902190	P_572_1,P_575_1
T7948	1	1	P_303	15	1642902215	P_565_1,P_563_1
T7953	1	1	P_796	15	1642902324	P_572_1,P_575_1
T7949	1	1	P_197	15	1642902327	P_565_1,P_563_1
T19459	1	0	P_280	16	1642902345	P_1037
T7955	1	1	P_277	15	1642902351	P_565_1,P_563_1
T7957	1	1	P_207	15	1642902395	P_565_1,P_563_1
T7954	1	1	P_408	15	1642902403	P_565_1,P_563_1
T19460	1	0	P_534	16	1642902602	P_1037
T7959	1	1	P_205	15	1642902729	P_565_1,P_563_1
T19461	1	0	P_200	16	1642902768	P_505
T7956	1	1	P_104	15	1642902816	P_565_1,P_563_1
T7958	1	1	P_70	15	1642903068	P_565_1,P_563_1
T19462	1	0	P_1235	15	1642903073	P_1532
T7961	1	1	P_264	15	1642903177	P_565_1,P_563_1
T7963	2	1	P_306	15	1642903315	P_565_1,P_563_1
T19463	1	0	P_302	16	1642903380	P_505
T7960	1	1	P_965	15	1642903493	P_572_1,P_575_1
T7962	1	1	P_313	15	1642903493	P_565_1,P_563_1
T7964	1	1	P_1190	15	1642903620	P_572_1,P_575_1
T7965	1	1	P_1499	15	1642903626	P_572_1,P_575_1
T7967	1	1	P_109	15	1642904007	P_565_1,P_563_1
T7966	1	1	P_946	15	1642904009	P_572_1,P_575_1
T19464	1	0	P_300	16	1642904141	P_1037
T7970	1	1	P_791	15	1642904262	P_572_1,P_575_1
T7971	1	1	P_1453	15	1642904421	P_572_1,P_575_1
T7968	1	1	P_1127	15	1642904433	P_565_1,P_563_1
T7969	1	1	P_406	15	1642904680	P_565_1,P_563_1
T7974	2	1	P_1508	15	1642904828	P_572_1,P_575_1
T7972	1	1	P_412	15	1642904852	P_565_1,P_563_1
T7975	1	1	P_1129	15	1642904868	P_565_1,P_563_1
T19465	1	0	P_112	16	1642904912	P_1037
T7973	1	1	P_98	15	1642905094	P_565_1,P_563_1
T7977	1	1	P_278	15	1642905232	P_565_1,P_563_1
T19466	1	0	P_1189	15	1642905252	P_1532
T7976	1	1	P_847	15	1642905346	P_572_1,P_575_1
T19467	0	0	P_856	15	1642905381	P_1532
T19468	1	0	P_521	16	1642905458	P_1037
T7979	1	1	P_1128	15	1642905461	P_565_1,P_563_1
T7978	1	1	P_1486	15	1642905523	P_572_1,P_575_1
T7980	1	1	P_299	15	1642905582	P_565_1,P_563_1
T7981	1	1	P_279	15	1642905594	P_565_1,P_563_1
T19470	1	0	P_266	16	1642905613	P_1037
T19469	2	0	P_827	15	1642905656	P_1532
T19471	1	0	P_53	16	1642905828	P_1037
T7983	1	1	P_1003	15	1642905841	P_565_1,P_563_1
T19472	1	0	P_409	16	1642905920	P_505
T7985	1	1	P_263	15	1642905976	P_565_1,P_563_1
T7982	1	1	P_275	15	1642905977	P_565_1,P_563_1
T19473	1	0	P_518	16	1642906103	P_1037
T7984	1	1	P_1261	15	1642906172	P_572_1,P_575_1
T19474	1	0	P_264	16	1642906241	P_1037
T7987	1	1	P_134	15	1642906323	P_565_1,P_563_1
T7986	1	1	P_311	15	1642906352	P_565_1,P_563_1
T19475	1	0	P_313	16	1642906492	P_1037
T19476	1	0	P_1132	16	1642906649	P_1037
T7988	2	1	P_101	15	1642906693	P_565_1,P_563_1
T7989	1	1	P_57	15	1642906767	P_565_1,P_563_1
T19477	1	0	P_306	16	1642906940	P_1037
T7991	1	1	P_300	15	1642906962	P_565_1,P_563_1
T7992	1	1	P_200	15	1642907011	P_565_1,P_563_1
T19478	1	0	P_309	16	1642907090	P_1037
T7993	1	1	P_280	15	1642907161	P_565_1,P_563_1
T19479	2	0	P_605	15	1642907196	P_1227
T19480	2	0	P_1426	15	1642907396	P_1227
T7990	1	1	P_957	15	1642907416	P_572_1,P_575_1
T19481	1	0	P_277	16	1642907670	P_1037
T7994	2	1	P_298	15	1642907695	P_565_1,P_563_1
T19482	1	0	P_1485	15	1642907782	P_1532
T19483	1	0	P_303	16	1642908208	P_1037
T7995	1	1	P_195	15	1642908250	P_565_1,P_563_1
T7996	1	1	P_276	15	1642908273	P_565_1,P_563_1
T19484	1	0	P_127	16	1642908458	P_505
T7999	1	1	P_666	15	1642908523	P_572_1,P_575_1
T7998	1	1	P_265	15	1642908715	P_565_1,P_563_1
T7997	1	1	P_93	15	1642908744	P_565_1,P_563_1
T8001	1	1	P_112	15	1642908835	P_565_1,P_563_1
T19485	1	0	P_199	16	1642908876	P_1037
T8000	1	1	P_534	15	1642909026	P_565_1,P_563_1
T19486	1	0	P_207	16	1642909027	P_1037
T8002	1	1	P_302	15	1642909163	P_565_1,P_563_1
T8004	2	1	P_531	15	1642909224	P_565_1,P_563_1
T19487	1	0	P_307	16	1642909363	P_1037
T8007	2	1	P_1046	15	1642909365	P_565_1,P_563_1
T8005	1	1	P_518	15	1642909419	P_565_1,P_563_1
T19488	1	0	P_205	15	1642909554	P_433
T8003	1	1	P_953	15	1642909637	P_572_1,P_575_1
T19489	1	0	P_54	16	1642909855	P_1037
T19490	1	0	P_317	16	1642909968	P_1037
T19491	2	0	P_1351	15	1642910058	P_1544
T8011	1	1	P_1510	15	1642910212	P_572_1,P_575_1
T19492	1	0	P_124	16	1642910271	P_505
T8008	1	1	P_266	15	1642910357	P_565_1,P_563_1
T8006	1	1	P_106	15	1642910372	P_565_1,P_563_1
