aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T8822	1	1	P_98	33	1643094116	P_1299,P_1297_1
T20284	1	0	P_304	34	1643094168	P_34
T8824	1	1	P_54	33	1643094426	P_1299,P_1297_1
T20285	1	0	P_1363	34	1643094442	P_34
T8823	1	1	P_264	33	1643094615	P_1299,P_1297_1
T20286	1	0	P_1353	34	1643094677	P_34
T8826	2	1	P_117	33	1643094723	P_1299,P_1297_1
T8825	1	1	P_52	33	1643094829	P_1299,P_1297_1
T20287	1	0	P_300	34	1643094832	P_34
T20288	2	0	P_94	34	1643094971	P_21
T20289	2	0	P_1239	34	1643095177	P_21
T8827	1	1	P_302	33	1643095307	P_1299,P_1297_1
T20290	1	0	P_1131	34	1643095307	P_34
T8828	1	1	P_313	33	1643095425	P_1299,P_1297_1
T20291	1	0	P_939	33	1643095521	P_912
T20292	1	0	P_101	33	1643095631	P_1163
T8829	1	1	P_311	33	1643095777	P_1299,P_1297_1
T20293	2	0	P_133	34	1643095851	P_21
T20294	1	0	P_112	34	1643096000	P_39
T20295	1	0	P_298	34	1643096138	P_39
T8832	2	1	P_528	33	1643096153	P_1299,P_1297_1
T8831	1	1	P_266	33	1643096243	P_1299,P_1297_1
T20296	1	0	P_117	34	1643096294	P_34
T20297	1	0	P_196	34	1643096465	P_34
T8834	1	1	P_297	33	1643096491	P_1299,P_1297_1
T8830	1	1	P_404	33	1643096581	P_1299,P_1297_1
T20298	1	0	P_1005	34	1643096598	P_39
T8833	1	1	P_103	33	1643096624	P_1299,P_1297_1
T20299	1	0	P_802	34	1643096723	P_34
T20300	1	0	P_307	34	1643096865	P_34
T8835	1	1	P_70	33	1643096874	P_1299,P_1297_1
T8836	1	1	P_276	33	1643096944	P_1299,P_1297_1
T20301	1	0	P_52	33	1643096966	P_1163
T8838	1	1	P_518	33	1643096974	P_1299,P_1297_1
T20302	1	0	P_739	33	1643097172	P_912
T8837	1	1	P_109	33	1643097188	P_1299,P_1297_1
T8839	1	1	P_275	33	1643097296	P_1299,P_1297_1
T20303	1	0	P_301	34	1643097311	P_34
T8840	1	1	P_263	33	1643097334	P_1299,P_1297_1
T8841	1	1	P_1127	33	1643097499	P_1299,P_1297_1
T20304	1	0	P_531	33	1643097709	P_1163
T20305	1	0	P_265	34	1643097967	P_34
T20306	2	0	P_1129	34	1643098183	P_21
T8844	1	1	P_100	33	1643098208	P_1299,P_1297_1
T8843	2	1	P_270	33	1643098240	P_1299,P_1297_1
