aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T9403	1	1	P_1511	15	1643212823	P_572_1,P_575_1
T20933	1	0	P_266	16	1643212854	P_1037
T20934	1	0	P_269	16	1643212965	P_505
T20935	1	0	P_205	16	1643213114	P_1037
T9404	1	1	P_280	15	1643213256	P_565_1,P_563_1
T20936	1	0	P_1244	15	1643213308	P_1532
T20937	1	0	P_273	16	1643213417	P_1037
T20938	1	0	P_280	16	1643213535	P_1037
T20939	2	0	P_1362	15	1643213671	P_1544
T20940	1	0	P_312	16	1643213819	P_1037
T20941	1	0	P_796	15	1643213959	P_1532
T20942	1	0	P_406	16	1643214067	P_1037
T20943	1	0	P_1132	16	1643214234	P_1037
T20944	1	0	P_265	16	1643214352	P_1037
T20945	1	0	P_1452	15	1643214912	P_1532
T20946	1	0	P_202	16	1643215039	P_1037
T20947	1	0	P_309	16	1643215163	P_1037
T20948	1	0	P_275	16	1643215269	P_1037
T20949	1	0	P_1124	16	1643215436	P_1037
T20950	2	0	P_1129	16	1643215571	P_1033
T20951	1	0	P_1399	15	1643215656	P_1532
T20952	1	0	P_311	15	1643215791	P_1541
T20953	1	0	P_195	16	1643215884	P_1037
T9405	1	1	P_1498	15	1643215997	P_572_1,P_575_1
T20954	1	0	P_411	15	1643216095	P_1541
T20955	2	0	P_1521	15	1643216200	P_1227
T20956	1	0	P_302	16	1643216332	P_1037
T20957	1	0	P_1203	15	1643216431	P_1532
T20958	1	0	P_310	16	1643216545	P_1037
T9406	2	1	P_1509	15	1643216597	P_572_1,P_575_1
T20959	1	0	P_860	15	1643216719	P_1532
T20960	1	0	P_271	16	1643216821	P_1037
T9407	1	1	P_945	15	1643216837	P_572_1,P_575_1
T20961	1	0	P_196	16	1643216960	P_1037
T20962	1	0	P_207	16	1643217078	P_1037
T20963	2	0	P_1402	15	1643217265	P_1227
T20964	1	0	P_403	16	1643217405	P_1037
T20965	1	0	P_263	16	1643217514	P_1037
T20966	1	0	P_1508	15	1643217648	P_1532
T20967	1	0	P_301	15	1643217765	P_1541
T20968	1	0	P_939	15	1643217913	P_1532
T20969	1	0	P_1130	15	1643218210	P_1541
T20970	1	0	P_405	15	1643218362	P_433
T20971	2	0	P_1403	15	1643218557	P_1227
T9409	1	1	P_1499	15	1643219401	P_572_1,P_575_1
T9408	1	1	P_953	15	1643219597	P_572_1,P_575_1
T20972	1	0	P_1511	15	1643219817	P_1532
T20973	1	0	P_1481	15	1643220138	P_1532
T9410	1	1	P_1508	15	1643220406	P_572_1,P_575_1
T20974	2	0	P_824	15	1643220654	P_1227
T20975	2	0	P_1478	15	1643221127	P_1227
T20976	2	0	P_1240	15	1643221593	P_1227
T20977	1	0	P_945	15	1643222135	P_1532
T20978	1	0	P_1483	15	1643222418	P_1532
T20979	2	0	P_1425	15	1643222587	P_1227
T20980	2	0	P_835	15	1643223019	P_1227
T9412	1	1	P_1511	15	1643223369	P_572_1,P_575_1
T9411	1	1	P_935	15	1643223432	P_572_1,P_575_1
T20981	2	0	P_831	15	1643223473	P_1227
