aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T17851	2	0	P_1005	34	1642489470	P_21
T17852	1	0	P_791	33	1642489683	P_912
T6361	1	1	P_207	33	1642489928	P_1299,P_1297_1
T17853	1	0	P_99	33	1642489985	P_1151
T6362	1	1	P_100	33	1642490176	P_1299,P_1297_1
T17854	1	0	P_831	33	1642490217	P_912
T17855	1	0	P_796	33	1642490339	P_912
T17856	1	0	P_1130	34	1642490418	P_34
T17857	1	0	P_300	34	1642490611	P_34
T6363	1	1	P_107	33	1642490742	P_1299,P_1297_1
T17858	1	0	P_1529	33	1642490751	P_912
T17859	1	0	P_109	34	1642490874	P_39
T6365	1	1	P_127	33	1642490901	P_1299,P_1297_1
T17860	1	0	P_97	34	1642491009	P_34
T6364	1	1	P_1204	33	1642491079	P_1375_1
T17861	1	0	P_864	33	1642491106	P_912
T17862	1	0	P_304	34	1642491267	P_34
T17863	1	0	P_266	34	1642491396	P_39
T6366	1	1	P_206	33	1642491459	P_1299,P_1297_1
T17864	1	0	P_1129	34	1642491638	P_34
T17865	1	0	P_278	34	1642491848	P_39
T6367	1	1	P_53	33	1642491852	P_1299,P_1297_1
T6368	1	1	P_267	33	1642491949	P_1299,P_1297_1
T6369	1	1	P_1131	33	1642491956	P_1299,P_1297_1
T6371	2	1	P_273	33	1642492117	P_1299,P_1297_1
T6370	1	1	P_305	33	1642492166	P_1299,P_1297_1
T6372	1	1	P_95	33	1642492606	P_1299,P_1297_1
T17866	1	0	P_534	33	1642493037	P_1163
T6376	1	1	P_1126	33	1642493207	P_1299,P_1297_1
T6374	1	1	P_96	33	1642493397	P_1299,P_1297_1
T17867	2	0	P_531	34	1642493426	P_21
T17868	1	0	P_267	33	1642493515	P_1163
T6375	1	1	P_301	33	1642493615	P_1299,P_1297_1
T17869	1	0	P_100	34	1642493681	P_34
T6378	1	1	P_1130	33	1642493827	P_1299,P_1297_1
T17870	1	0	P_195	34	1642493920	P_34
T6377	1	1	P_101	33	1642494002	P_1299,P_1297_1
T17871	2	0	P_273	34	1642494073	P_21
T6379	1	1	P_204	33	1642494195	P_1299,P_1297_1
T17872	1	0	P_299	33	1642494240	P_1163
T17873	1	0	P_103	34	1642494365	P_39
T6380	1	1	P_279	33	1642494403	P_1299,P_1297_1
T17874	1	0	P_1128	34	1642494505	P_39
T17875	1	0	P_312	34	1642494678	P_39
T6381	1	1	P_280	33	1642494743	P_1299,P_1297_1
T6382	1	1	P_409	33	1642494847	P_1299,P_1297_1
T6383	1	1	P_311	33	1642495024	P_1299,P_1297_1
T17876	1	0	P_275	34	1642495093	P_39
T17877	1	0	P_533	34	1642495365	P_34
T6384	1	1	P_300	33	1642495401	P_1299,P_1297_1
T6385	1	1	P_265	33	1642495434	P_1299,P_1297_1
T17878	1	0	P_268	34	1642495487	P_34
T17879	1	0	P_53	34	1642495638	P_34
T17880	2	0	P_1485	33	1642495834	P_998
T17881	1	0	P_412	34	1642495903	P_34
T6386	1	1	P_278	33	1642496077	P_1299,P_1297_1
T17882	1	0	P_106	34	1642496187	P_39
T17883	1	0	P_91	34	1642496530	P_34
T6387	1	1	P_407	33	1642496683	P_1299,P_1297_1
T17884	1	0	P_264	33	1642496717	P_1163
T17885	1	0	P_739	34	1642496804	P_34
T6388	2	1	P_823	33	1642496832	P_1375_1
T6389	1	1	P_124	33	1642496853	P_1299,P_1297_1
T6390	1	1	P_57	33	1642496865	P_1299,P_1297_1
T17886	1	0	P_860	33	1642496940	P_912
T17887	1	0	P_229	33	1642497150	P_1163
T6391	1	1	P_304	33	1642497177	P_1299,P_1297_1
T17888	1	0	P_280	34	1642497265	P_34
T6392	1	1	P_406	33	1642497553	P_1299,P_1297_1
T6394	1	1	P_1129	33	1642497577	P_1299,P_1297_1
T6393	1	1	P_299	33	1642497598	P_1299,P_1297_1
T17889	1	0	P_309	34	1642497616	P_39
T17890	1	0	P_1131	34	1642497809	P_39
T17891	1	0	P_935	33	1642497921	P_912
T17892	1	0	P_89	34	1642498083	P_34
T6395	1	1	P_195	33	1642498201	P_1299,P_1297_1
T17893	1	0	P_207	33	1642498278	P_1151
T17894	1	0	P_301	34	1642498396	P_34
T6396	2	1	P_273	33	1642498463	P_1299,P_1297_1
T6397	1	1	P_267	33	1642498605	P_1299,P_1297_1
T17895	1	0	P_1244	33	1642498952	P_912
T6398	1	1	P_1128	33	1642498991	P_1299,P_1297_1
T17896	1	0	P_303	33	1642499078	P_1163
T6399	2	1	P_531	33	1642499114	P_1299,P_1297_1
T17897	1	0	P_1511	33	1642499208	P_912
T17898	1	0	P_311	34	1642499320	P_34
T17899	1	0	P_199	34	1642499507	P_34
T6400	1	1	P_520	33	1642499597	P_1299,P_1297_1
T6404	1	1	P_100	33	1642499684	P_1299,P_1297_1
T17900	1	0	P_310	34	1642499900	P_34
T6402	1	1	P_534	33	1642499948	P_1299,P_1297_1
T6401	1	1	P_412	33	1642499964	P_1299,P_1297_1
