aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T3061	1	1	P_605	33	1641625309	P_1375_1
T14546	2	0	P_1521	34	1641625330	P_21
T14547	2	0	P_270	34	1641625563	P_34
T3062	1	1	P_100	33	1641625617	P_1299,P_1297_1
T14548	1	0	P_521	34	1641625655	P_39
T14549	1	0	P_124	34	1641625755	P_34
T3065	1	1	P_939	33	1641625914	P_1375_1
T14550	1	0	P_860	34	1641625928	P_34
T14551	1	0	P_787	33	1641626017	P_912
T14552	2	0	P_105	34	1641626122	P_21
T14553	1	0	P_935	33	1641626243	P_912
T3064	1	1	P_309	33	1641626257	P_1299,P_1297_1
T14554	1	0	P_301	34	1641626377	P_39
T3067	1	1	P_280	33	1641626394	P_1299,P_1297_1
T14555	1	0	P_268	34	1641626524	P_34
T3066	1	1	P_195	33	1641626585	P_1299,P_1297_1
T14556	1	0	P_55	34	1641626658	P_34
T3071	2	1	P_831	33	1641626701	P_1375_1
T14557	1	0	P_264	33	1641626750	P_1163
T3068	1	1	P_196	33	1641626788	P_1299,P_1297_1
T3070	1	1	P_263	33	1641626808	P_1299,P_1297_1
T14558	1	0	P_310	34	1641626886	P_39
T14559	1	0	P_312	34	1641627021	P_34
T3069	1	1	P_197	33	1641627040	P_1299,P_1297_1
T14560	1	0	P_1498	33	1641627090	P_912
T14561	1	0	P_303	34	1641627211	P_34
T14562	1	0	P_308	34	1641627391	P_39
T3072	1	1	P_205	33	1641627395	P_1299,P_1297_1
T14563	1	0	P_309	34	1641627521	P_34
T3073	1	1	P_267	33	1641627583	P_1299,P_1297_1
T14564	1	0	P_299	34	1641627594	P_34
T14565	1	0	P_98	34	1641627735	P_34
T14566	1	0	P_313	34	1641627868	P_34
T14567	1	0	P_199	34	1641628007	P_34
T3074	1	1	P_56	33	1641628047	P_1299,P_1297_1
T3076	2	1	P_298	33	1641628111	P_1299,P_1297_1
T14568	1	0	P_1235	34	1641628133	P_34
T3075	1	1	P_117	33	1641628260	P_1299,P_1297_1
T14569	1	0	P_322	34	1641628287	P_34
T14570	1	0	P_1128	34	1641628486	P_34
T14571	1	0	P_229	34	1641628590	P_39
T3078	1	1	P_297	15	1641628659	P_565_1,P_563_1
T3077	1	1	P_118	15	1641628666	P_565_1,P_563_1
T14572	1	0	P_195	34	1641628989	P_34
T3079	1	1	P_304	15	1641629065	P_565_1,P_563_1
T3080	1	1	P_521	15	1641629121	P_565_1,P_563_1
T3081	2	1	P_1130	15	1641629198	P_565_1,P_563_1
T14573	1	0	P_263	33	1641629300	P_1163
T14574	1	0	P_862	33	1641629401	P_912
T3082	1	1	P_305	15	1641629435	P_565_1,P_563_1
