aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T21593	1	0	P_206	16	1643353205	P_1037
T21594	2	0	P_55	16	1643353311	P_1033
T10138	1	1	P_1278	15	1643353348	P_572_1,P_575_1
T21595	1	0	P_860	15	1643353365	P_1532
T21596	1	0	P_268	16	1643353450	P_1037
T21597	1	0	P_308	16	1643353568	P_1037
T10139	1	1	P_267	15	1643353581	P_565_1,P_563_1
T10141	1	1	P_741	15	1643353634	P_572_1,P_575_1
T21598	1	0	P_279	16	1643353652	P_1037
T21599	1	0	P_303	16	1643353775	P_1037
T10143	2	1	P_412	15	1643353784	P_565_1,P_563_1
T10140	1	1	P_311	15	1643353865	P_565_1,P_563_1
T10142	1	1	P_1344	15	1643353874	P_565_1,P_563_1
T21600	1	0	P_313	16	1643353891	P_1037
T10144	2	1	P_1129	15	1643353957	P_565_1,P_563_1
T21601	1	0	P_1529	15	1643354027	P_1532
T10145	1	1	P_276	15	1643354217	P_565_1,P_563_1
T21602	1	0	P_305	16	1643354249	P_1037
T21603	1	0	P_275	16	1643354399	P_1037
T10146	1	1	P_520	15	1643354443	P_565_1,P_563_1
T10147	1	1	P_1192	15	1643354540	P_572_1,P_575_1
T21604	1	0	P_205	16	1643354604	P_1037
T10148	1	1	P_300	15	1643354630	P_565_1,P_563_1
T10149	1	1	P_277	15	1643354687	P_565_1,P_563_1
T21605	1	0	P_309	16	1643354739	P_1037
T21606	2	0	P_201	16	1643354982	P_1033
T10150	2	1	P_1130	15	1643355099	P_565_1,P_563_1
T21607	1	0	P_101	16	1643355133	P_505
T21608	1	0	P_856	16	1643355326	P_1037
T10151	1	1	P_124	15	1643355407	P_565_1,P_563_1
T21609	1	0	P_307	16	1643355479	P_1037
T21610	1	0	P_100	16	1643355608	P_1037
T10152	1	1	P_318	15	1643355645	P_565_1,P_563_1
T10153	1	1	P_301	15	1643355731	P_565_1,P_563_1
T21611	1	0	P_310	16	1643355772	P_1037
T21612	1	0	P_110	16	1643355924	P_505
T10154	1	1	P_528	15	1643356012	P_565_1,P_563_1
T21613	1	0	P_277	16	1643356042	P_1037
T21614	1	0	P_276	16	1643356208	P_1037
T10157	1	1	P_56	15	1643356251	P_565_1,P_563_1
T21615	1	0	P_1015	16	1643356352	P_505
T10155	1	1	P_88	15	1643356360	P_565_1,P_563_1
T10156	1	1	P_304	15	1643356361	P_565_1,P_563_1
T10159	2	1	P_273	15	1643356493	P_565_1,P_563_1
T21616	1	0	P_99	16	1643356493	P_505
T21617	1	0	P_1486	16	1643356627	P_1037
T10158	1	1	P_132	15	1643356633	P_565_1,P_563_1
T10162	1	1	P_278	15	1643356681	P_565_1,P_563_1
T21618	1	0	P_306	16	1643356737	P_1037
T10161	1	1	P_303	15	1643356781	P_565_1,P_563_1
T10160	1	1	P_112	15	1643356882	P_565_1,P_563_1
T21619	1	0	P_195	16	1643356882	P_1037
T21620	2	0	P_299	16	1643357055	P_1033
T21621	1	0	P_858	15	1643357147	P_1532
T21622	1	0	P_862	15	1643357314	P_1532
T10163	2	1	P_1128	15	1643357327	P_565_1,P_563_1
T21623	1	0	P_521	16	1643357450	P_1037
T10167	1	1	P_308	15	1643357569	P_565_1,P_563_1
T21624	2	0	P_1425	15	1643357596	P_1227
T10164	1	1	P_305	15	1643357609	P_565_1,P_563_1
T21625	1	0	P_204	16	1643357715	P_1037
T10165	1	1	P_280	15	1643357748	P_565_1,P_563_1
T21626	1	0	P_267	16	1643357838	P_1037
T21627	2	0	P_270	16	1643357929	P_1033
T10166	1	1	P_1454	15	1643357946	P_572_1,P_575_1
T10168	1	1	P_206	15	1643357958	P_565_1,P_563_1
T21628	1	0	P_311	16	1643358115	P_1037
T21629	1	0	P_54	16	1643358265	P_1037
T21630	1	0	P_58	16	1643358350	P_505
T10169	1	1	P_207	15	1643358393	P_565_1,P_563_1
T10172	2	1	P_127	15	1643358424	P_565_1,P_563_1
T21631	1	0	P_297	16	1643358461	P_1037
T10173	1	1	P_91	15	1643358515	P_565_1,P_563_1
T10170	1	1	P_309	15	1643358527	P_565_1,P_563_1
T21632	1	0	P_1130	16	1643358584	P_505
T10174	1	1	P_98	15	1643358608	P_565_1,P_563_1
T21633	1	0	P_266	16	1643358725	P_1037
T10171	1	1	P_858	15	1643358770	P_572_1,P_575_1
T10175	1	1	P_313	15	1643358810	P_565_1,P_563_1
T21634	1	0	P_124	15	1643358820	P_1541
T10177	1	1	P_53	15	1643358828	P_565_1,P_563_1
T21635	1	0	P_103	16	1643358910	P_505
T10178	1	1	P_205	15	1643359009	P_565_1,P_563_1
T21636	2	0	P_1129	16	1643359082	P_1037
T10176	1	1	P_106	15	1643359159	P_565_1,P_563_1
T21637	1	0	P_1126	15	1643359214	P_1541
T10179	1	1	P_264	15	1643359321	P_565_1,P_563_1
T21638	1	0	P_280	16	1643359343	P_505
T21639	1	0	P_265	16	1643359457	P_1037
T21640	1	0	P_278	15	1643359559	P_433
T10180	1	1	P_531	15	1643359619	P_565_1,P_563_1
T10181	1	1	P_263	15	1643359630	P_565_1,P_563_1
T21641	2	0	P_412	16	1643359648	P_1033
T10183	1	1	P_275	15	1643359707	P_565_1,P_563_1
T10182	1	1	P_52	15	1643359783	P_565_1,P_563_1
T21642	1	0	P_207	16	1643359796	P_1037
T21643	1	0	P_312	16	1643359894	P_1037
T21644	2	0	P_319	15	1643359984	P_1544
T10184	1	1	P_310	15	1643360024	P_565_1,P_563_1
T10185	1	1	P_307	15	1643360028	P_565_1,P_563_1
T10190	1	1	P_277	15	1643360055	P_565_1,P_563_1
T21645	2	0	P_56	16	1643360099	P_1033
T10188	1	1	P_1127	15	1643360226	P_565_1,P_563_1
T21646	1	0	P_206	16	1643360229	P_1037
T10186	1	1	P_100	15	1643360270	P_565_1,P_563_1
T10187	1	1	P_862	15	1643360289	P_572_1,P_575_1
T21647	1	0	P_197	16	1643360330	P_1037
T10191	1	1	P_521	15	1643360365	P_565_1,P_563_1
T10189	1	1	P_306	15	1643360467	P_565_1,P_563_1
T21648	1	0	P_528	16	1643360501	P_505
T10194	1	1	P_298	15	1643360562	P_565_1,P_563_1
T10193	1	1	P_860	15	1643360639	P_572_1,P_575_1
T21649	1	0	P_118	16	1643360815	P_1037
T10192	1	1	P_195	15	1643360817	P_565_1,P_563_1
T21650	1	0	P_205	15	1643361037	P_1541
T10195	1	1	P_1015	15	1643361133	P_565_1,P_563_1
T21651	2	0	P_52	16	1643361153	P_1033
T21652	1	0	P_96	15	1643361315	P_433
T10196	1	1	P_230	15	1643361361	P_565_1,P_563_1
T10197	1	1	P_57	15	1643361378	P_565_1,P_563_1
T10199	2	1	P_299	15	1643361398	P_565_1,P_563_1
T21653	1	0	P_264	16	1643361447	P_1037
T10200	1	1	P_101	15	1643361574	P_565_1,P_563_1
T21654	1	0	P_277	16	1643361606	P_1037
T21655	1	0	P_57	16	1643361712	P_1037
