aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T13105	1	0	P_1509	15	1641323425	P_1532
T13106	2	0	P_828	15	1641323619	P_1227
T13107	1	0	P_1510	15	1641323809	P_1532
T13108	1	0	P_1481	15	1641323945	P_1532
T13109	2	0	P_1483	15	1641324076	P_1532
T1523	1	1	P_1486	15	1641324250	P_572_1,P_575_1
T1524	2	1	P_1426	15	1641325019	P_572_1,P_575_1
T13110	1	0	P_1486	15	1641325177	P_1532
T13111	1	0	P_1278	15	1641325902	P_1532
T1525	1	1	P_1511	33	1641326159	P_1375_1
T13112	1	0	P_1454	15	1641326199	P_1532
T1526	2	1	P_1427	33	1641326204	P_1375_1
T1527	2	1	P_1403	33	1641326702	P_1375_1
T1528	1	1	P_1481	33	1641327161	P_1375_1
T13113	1	0	P_946	33	1641327253	P_912
T13114	1	0	P_1485	33	1641327463	P_912
T1529	2	1	P_1425	33	1641327610	P_1375_1
T1530	2	1	P_1273	33	1641327876	P_1375_1
T13115	1	0	P_1479	33	1641327902	P_912
T1531	1	1	P_1452	33	1641328390	P_1375_1
T1532	1	1	P_1455	33	1641328470	P_1375_1
T13116	1	0	P_1455	33	1641328753	P_912
T1535	2	1	P_827	33	1641328805	P_1375_1
T1533	1	1	P_1499	33	1641328932	P_1375_1
T13117	1	0	P_1511	33	1641329061	P_912
T1534	1	1	P_1453	33	1641329332	P_1375_1
T1536	1	1	P_1510	33	1641329658	P_1375_1
T1539	2	1	P_824	33	1641329775	P_1375_1
T1537	1	1	P_1486	33	1641329946	P_1375_1
T1538	1	1	P_1278	33	1641330083	P_1375_1
T1542	1	1	P_1454	33	1641330445	P_1375_1
T1540	2	1	P_1521	33	1641330482	P_1375_1
T1541	2	1	P_1342	33	1641330846	P_1299,P_1297_1
T1543	1	1	P_1485	33	1641331109	P_1375_1
T13118	1	0	P_1452	33	1641331705	P_912
T1544	2	1	P_1483	33	1641331774	P_1375_1
T13119	1	0	P_1486	33	1641331994	P_912
T1545	1	1	P_1509	33	1641332118	P_1375_1
T1546	1	1	P_1479	33	1641332631	P_1375_1
T1547	1	1	P_1511	33	1641332666	P_1375_1
T1551	2	1	P_828	34	1641332764	P_1118,P_1110_1
T1550	1	1	P_278	33	1641332828	P_1299,P_1297_1
T1549	1	1	P_946	33	1641332862	P_1375_1
T1548	1	1	P_195	33	1641332985	P_1299,P_1297_1
T13120	1	0	P_1510	33	1641332999	P_912
T1555	2	1	P_1272	34	1641333521	P_1118,P_1110_1
T1553	1	1	P_263	33	1641333546	P_1299,P_1297_1
