aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T17704	1	0	P_264	34	1642435296	P_34
T6156	1	1	P_1521	33	1642435314	P_1375_1
T17705	1	0	P_312	34	1642435387	P_34
T6157	1	1	P_404	33	1642435396	P_1299,P_1297_1
T17706	1	0	P_309	34	1642435532	P_34
T17707	1	0	P_310	34	1642435630	P_34
T17708	1	0	P_267	34	1642435791	P_34
T17709	1	0	P_298	34	1642435947	P_34
T17710	1	0	P_280	34	1642436065	P_34
T6158	2	1	P_1511	33	1642436430	P_1375_1
T17711	1	0	P_945	33	1642436779	P_912
T17712	1	0	P_409	34	1642436880	P_34
T17713	1	0	P_229	34	1642437094	P_34
T17714	1	0	P_308	33	1642437180	P_1151
T17715	1	0	P_263	34	1642437327	P_39
T17716	1	0	P_307	34	1642437608	P_39
T17717	1	0	P_205	34	1642437749	P_34
T17718	1	0	P_195	34	1642437958	P_34
T17719	1	0	P_663	33	1642438124	P_912
T17720	1	0	P_207	34	1642438340	P_34
T17721	1	0	P_200	34	1642438501	P_34
T17722	1	0	P_204	34	1642438677	P_34
T17723	1	0	P_406	34	1642438915	P_34
T6159	1	1	P_1499	34	1642439045	P_1118,P_1110_1
T17724	2	0	P_1240	34	1642439058	P_34
T17725	1	0	P_404	34	1642439301	P_34
T6160	1	1	P_1498	34	1642439453	P_1118,P_1110_1
T17726	2	0	P_1521	34	1642439501	P_21
T17727	2	0	P_1427	34	1642439876	P_21
T6161	2	1	P_1485	34	1642439883	P_1118,P_1110_1
T17728	1	0	P_1499	34	1642440119	P_34
T17729	1	0	P_197	34	1642440278	P_34
T17730	2	0	P_1342	34	1642440506	P_21
T6162	1	1	P_1452	34	1642441569	P_1118,P_1110_1
T6163	1	1	P_797	34	1642441743	P_1118,P_1110_1
T6164	2	1	P_824	34	1642442518	P_1118,P_1110_1
T17731	1	0	P_1406	34	1642442547	P_34
T17732	2	0	P_1426	34	1642442704	P_21
T6165	1	1	P_1499	34	1642442986	P_1118,P_1110_1
T17733	2	0	P_827	34	1642443028	P_21
T17734	1	0	P_797	34	1642443232	P_34
T17735	1	0	P_1479	34	1642443399	P_34
T17736	1	0	P_1486	34	1642444238	P_34
T6166	1	1	P_1278	34	1642444602	P_1118,P_1110_1
T17737	1	0	P_1452	34	1642445102	P_39
T6167	1	1	P_791	34	1642445238	P_1118,P_1110_1
T17738	2	0	P_319	34	1642445926	P_34
