aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T1114	1	1	P_195	15	1641247219	P_565_1,P_563_1
T1117	1	1	P_298	15	1641247428	P_565_1,P_563_1
T1121	1	1	P_204	15	1641247682	P_565_1,P_563_1
T1120	1	1	P_313	15	1641247723	P_565_1,P_563_1
T1118	1	1	P_98	15	1641247764	P_565_1,P_563_1
T1119	1	1	P_1268	15	1641247824	P_572_1,P_575_1
T1122	1	1	P_269	15	1641248093	P_565_1,P_563_1
T1124	2	1	P_828	15	1641248181	P_572_1,P_575_1
T1123	1	1	P_802	15	1641248349	P_572_1,P_575_1
T1125	1	1	P_202	15	1641248426	P_565_1,P_563_1
T1126	1	1	P_1455	15	1641248439	P_572_1,P_575_1
T1127	1	1	P_278	16	1641248618	P_5_1,P_11
T1128	1	1	P_206	15	1641248628	P_565_1,P_563_1
T1131	1	1	P_198	16	1641248799	P_5_1,P_11
T12690	2	0	P_1485	16	1641248986	P_1033
T1129	1	1	P_311	15	1641249044	P_565_1,P_563_1
T1134	1	1	P_1351	15	1641249070	P_565_1,P_563_1
T1130	1	1	P_205	15	1641249120	P_565_1,P_563_1
T1133	1	1	P_1511	15	1641249152	P_572_1,P_575_1
T1132	1	1	P_309	15	1641249350	P_565_1,P_563_1
T1135	1	1	P_1132	16	1641249508	P_5_1,P_11
T1136	1	1	P_1486	15	1641249578	P_572_1,P_575_1
T1142	1	1	P_1130	15	1641249960	P_565_1,P_563_1
T1143	1	1	P_1015	15	1641250064	P_565_1,P_563_1
T1137	1	1	P_860	15	1641250089	P_572_1,P_575_1
T1138	1	1	P_264	15	1641250100	P_565_1,P_563_1
T1139	1	1	P_103	15	1641250159	P_565_1,P_563_1
T1144	1	1	P_110	15	1641250289	P_565_1,P_563_1
T1140	1	1	P_408	15	1641250336	P_565_1,P_563_1
T1141	1	1	P_271	16	1641250390	P_5_1,P_11
T1145	1	1	P_404	15	1641250457	P_565_1,P_563_1
T1146	1	1	P_265	16	1641250546	P_5_1,P_11
T1147	1	1	P_277	15	1641250625	P_565_1,P_563_1
T1148	1	1	P_409	16	1641250678	P_5_1,P_11
T1151	1	1	P_1126	15	1641250923	P_565_1,P_563_1
T1149	1	1	P_318	15	1641251017	P_565_1,P_563_1
T1150	1	1	P_303	15	1641251065	P_565_1,P_563_1
T1153	1	1	P_268	15	1641251157	P_565_1,P_563_1
T1152	1	1	P_407	15	1641251162	P_565_1,P_563_1
T1154	1	1	P_106	15	1641251519	P_565_1,P_563_1
T1155	1	1	P_52	15	1641251819	P_565_1,P_563_1
T1156	1	1	P_322	15	1641251938	P_565_1,P_563_1
T1157	1	1	P_1399	15	1641252087	P_572_1,P_575_1
T1158	1	1	P_302	15	1641252269	P_565_1,P_563_1
T1160	1	1	P_276	15	1641252325	P_565_1,P_563_1
T1162	1	1	P_1454	15	1641252349	P_572_1,P_575_1
T1161	1	1	P_127	15	1641252556	P_565_1,P_563_1
T1159	1	1	P_310	15	1641252583	P_565_1,P_563_1
T12691	1	0	P_298	16	1641252723	P_1037
T1164	1	1	P_864	15	1641252820	P_572_1,P_575_1
T1165	1	1	P_304	15	1641252920	P_565_1,P_563_1
T1163	1	1	P_91	15	1641252991	P_565_1,P_563_1
T12692	1	0	P_939	16	1641252993	P_1037
T1166	1	1	P_403	15	1641253069	P_565_1,P_563_1
T1168	2	1	P_1044	15	1641253379	P_565_1,P_563_1
T12693	1	0	P_1130	16	1641253385	P_1037
T1167	1	1	P_54	15	1641253386	P_565_1,P_563_1
T12694	1	0	P_204	16	1641253525	P_505
T1169	2	1	P_306	15	1641253788	P_565_1,P_563_1
T1170	1	1	P_518	15	1641253828	P_565_1,P_563_1
T1171	1	1	P_207	15	1641254108	P_565_1,P_563_1
T12695	1	0	P_1453	16	1641254192	P_1037
T1172	2	1	P_319	15	1641254600	P_565_1,P_563_1
T1173	1	1	P_1523	15	1641254712	P_572_1,P_575_1
T1176	1	1	P_1344	15	1641254756	P_565_1,P_563_1
T1175	1	1	P_1418	15	1641254850	P_572_1,P_575_1
T1177	1	1	P_1529	15	1641255186	P_572_1,P_575_1
T1180	1	1	P_275	15	1641255194	P_565_1,P_563_1
T1174	1	1	P_92	15	1641255209	P_565_1,P_563_1
