aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T7426	1	1	P_313	15	1642770118	P_565_1,P_563_1
T7427	1	1	P_279	15	1642770129	P_565_1,P_563_1
T18939	1	0	P_1131	16	1642770241	P_1037
T18940	1	0	P_847	15	1642770368	P_1532
T7428	1	1	P_229	15	1642770538	P_565_1,P_563_1
T7429	1	1	P_1132	15	1642771100	P_565_1,P_563_1
T18941	1	0	P_1272	15	1642771219	P_1532
T18942	1	0	P_1528	15	1642771374	P_1532
T18943	1	0	P_273	15	1642771512	P_433
T18944	1	0	P_928	16	1642771660	P_1037
T7430	1	1	P_407	15	1642771687	P_565_1,P_563_1
T18945	1	0	P_112	16	1642771823	P_1037
T18946	1	0	P_91	16	1642771923	P_1037
T7431	1	1	P_1418	15	1642772013	P_572_1,P_575_1
T18947	1	0	P_229	16	1642772109	P_505
T18948	1	0	P_132	16	1642772320	P_1037
T18949	1	0	P_118	16	1642772477	P_1037
T7432	1	1	P_312	15	1642772598	P_565_1,P_563_1
T18950	1	0	P_1124	16	1642772619	P_1037
T18951	1	0	P_110	15	1642772737	P_1541
T18952	1	0	P_97	16	1642772832	P_505
T18953	1	0	P_848	16	1642773017	P_1037
T7433	1	1	P_202	15	1642773043	P_565_1,P_563_1
T18954	1	0	P_230	16	1642773145	P_1037
T18955	1	0	P_1003	16	1642773258	P_1037
T18956	1	0	P_199	16	1642773447	P_505
T18957	1	0	P_88	15	1642773572	P_1541
T7434	1	1	P_304	15	1642773639	P_565_1,P_563_1
T7436	1	1	P_1127	15	1642773680	P_565_1,P_563_1
T18958	1	0	P_308	16	1642773707	P_1037
T18959	1	0	P_268	15	1642773778	P_1541
T18960	1	0	P_196	16	1642773973	P_1037
T7435	1	1	P_302	15	1642773981	P_565_1,P_563_1
T18961	1	0	P_202	16	1642774161	P_505
T7437	1	1	P_303	15	1642774214	P_565_1,P_563_1
T18962	1	0	P_1132	16	1642774270	P_1037
T7439	1	1	P_265	15	1642774565	P_565_1,P_563_1
T18963	1	0	P_1358	16	1642774579	P_1037
T7440	1	1	P_275	15	1642774678	P_565_1,P_563_1
T7438	1	1	P_305	15	1642774749	P_565_1,P_563_1
T18964	1	0	P_313	16	1642774835	P_1037
T18965	1	0	P_864	16	1642774895	P_1037
T18966	1	0	P_409	16	1642775065	P_505
T18967	1	0	P_1130	16	1642775185	P_1037
T7441	1	1	P_1131	15	1642775307	P_565_1,P_563_1
T18968	1	0	P_99	16	1642775757	P_1037
T18969	1	0	P_302	16	1642776038	P_1037
T7442	1	1	P_195	15	1642776098	P_565_1,P_563_1
T7443	1	1	P_197	15	1642776394	P_565_1,P_563_1
T18970	1	0	P_205	16	1642776452	P_505
T18971	1	0	P_1344	16	1642776667	P_1037
T18972	1	0	P_1127	16	1642776778	P_1037
T7444	2	1	P_835	15	1642776863	P_572_1,P_575_1
T18973	1	0	P_275	16	1642776973	P_1037
T18974	1	0	P_231	16	1642777179	P_1037
T7445	1	1	P_1124	15	1642777319	P_565_1,P_563_1
T18975	1	0	P_1189	16	1642777327	P_505
T18976	1	0	P_299	16	1642777455	P_1037
T18977	1	0	P_410	16	1642777571	P_1037
T18978	1	0	P_312	16	1642777709	P_505
T7446	1	1	P_1508	15	1642777853	P_572_1,P_575_1
T18979	1	0	P_1354	16	1642777929	P_1037
T7447	1	1	P_196	15	1642778041	P_565_1,P_563_1
T18980	2	0	P_828	16	1642778071	P_1033
T7448	1	1	P_1499	15	1642778271	P_572_1,P_575_1
T18981	1	0	P_411	16	1642778346	P_1037
T7449	1	1	P_199	15	1642778422	P_565_1,P_563_1
T18982	1	0	P_1124	15	1642778603	P_1541
T18983	1	0	P_1479	16	1642778774	P_1037
T18984	1	0	P_195	16	1642779045	P_505
T7450	1	1	P_313	15	1642779097	P_565_1,P_563_1
T18985	1	0	P_406	16	1642779494	P_1037
T7452	1	1	P_322	15	1642779610	P_565_1,P_563_1
T7451	1	1	P_198	15	1642779635	P_565_1,P_563_1
T18986	1	0	P_304	16	1642779639	P_1037
T18987	1	0	P_265	16	1642779801	P_1037
T18988	1	0	P_263	15	1642779932	P_1541
T18989	1	0	P_298	16	1642780069	P_1037
T18990	1	0	P_319	16	1642780188	P_1037
T18991	1	0	P_935	16	1642780313	P_1037
T7453	1	1	P_928	15	1642780321	P_572_1,P_575_1
T18992	1	0	P_322	15	1642780451	P_1541
T7454	1	1	P_264	15	1642780466	P_565_1,P_563_1
T18993	1	0	P_197	16	1642780625	P_1037
