aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T12550	1	0	P_91	16	1641214897	P_1037
T1053	1	1	P_280	15	1641215024	P_565_1,P_563_1
T1054	1	1	P_196	15	1641215033	P_565_1,P_563_1
T12551	1	0	P_52	16	1641215092	P_1037
T12552	1	0	P_1427	15	1641215278	P_1532
T1055	1	1	P_300	15	1641215374	P_565_1,P_563_1
T12553	1	0	P_297	16	1641215469	P_1037
T12554	1	0	P_277	16	1641215632	P_1037
T12555	1	0	P_96	16	1641215719	P_1037
T1058	1	1	P_207	15	1641215830	P_565_1,P_563_1
T1056	1	1	P_302	15	1641215840	P_565_1,P_563_1
T12556	1	0	P_301	16	1641215864	P_1037
T1057	1	1	P_313	15	1641215884	P_565_1,P_563_1
T12557	1	0	P_322	16	1641216057	P_1037
T12558	1	0	P_303	16	1641216188	P_1037
T12559	1	0	P_274	16	1641216332	P_1037
T1061	2	1	P_1131	15	1641216429	P_565_1,P_563_1
T12560	1	0	P_1529	15	1641216448	P_1532
T1059	1	1	P_310	15	1641216464	P_565_1,P_563_1
T1060	1	1	P_318	15	1641216638	P_565_1,P_563_1
T12561	1	0	P_518	16	1641216970	P_1037
T1064	2	1	P_1125	15	1641217024	P_565_1,P_563_1
T1063	1	1	P_279	15	1641217049	P_565_1,P_563_1
T12562	1	0	P_1244	15	1641217135	P_1532
T1067	1	1	P_827	15	1641217229	P_572_1,P_575_1
T12563	2	0	P_1349	16	1641217253	P_1033
T1062	1	1	P_263	15	1641217282	P_565_1,P_563_1
T12564	1	0	P_269	15	1641217418	P_1541
T12565	1	0	P_313	16	1641217518	P_505
T1066	1	1	P_276	15	1641217553	P_565_1,P_563_1
T1065	1	1	P_306	15	1641217570	P_565_1,P_563_1
T12566	1	0	P_206	15	1641217618	P_433
T12567	1	0	P_299	16	1641217700	P_505
T12568	1	0	P_309	16	1641217804	P_1037
T1070	1	1	P_1127	15	1641217837	P_565_1,P_563_1
T1068	1	1	P_311	15	1641217855	P_565_1,P_563_1
T12569	1	0	P_231	15	1641217898	P_1541
T12570	1	0	P_1126	16	1641217997	P_1037
T1069	2	1	P_320	15	1641218035	P_565_1,P_563_1
T1071	1	1	P_266	15	1641218069	P_565_1,P_563_1
T12571	1	0	P_118	15	1641218100	P_433
T12572	1	0	P_101	16	1641218190	P_1037
T12573	1	0	P_305	15	1641218285	P_1541
T1072	1	1	P_308	15	1641218319	P_565_1,P_563_1
T12574	1	0	P_1130	16	1641218387	P_1037
T12575	1	0	P_87	15	1641218459	P_1541
T12576	1	0	P_134	16	1641218586	P_505
T1073	1	1	P_275	15	1641218604	P_565_1,P_563_1
T1074	1	1	P_298	15	1641218636	P_565_1,P_563_1
T12577	1	0	P_1132	15	1641218675	P_1541
T12578	1	0	P_98	16	1641218769	P_505
T12579	1	0	P_1523	15	1641218879	P_1532
T12580	1	0	P_663	16	1641218981	P_1037
T12581	1	0	P_53	16	1641219104	P_1037
T1077	1	1	P_277	15	1641219122	P_565_1,P_563_1
T1076	1	1	P_268	15	1641219128	P_565_1,P_563_1
T1075	1	1	P_304	15	1641219144	P_565_1,P_563_1
T12582	1	0	P_308	16	1641219231	P_1037
T12583	1	0	P_54	16	1641219373	P_1037
T1078	1	1	P_412	15	1641219432	P_565_1,P_563_1
T12584	1	0	P_300	16	1641219486	P_1037
T12585	1	0	P_280	16	1641219621	P_1037
T12586	1	0	P_521	16	1641219743	P_1037
T12587	1	0	P_1498	16	1641219858	P_505
