aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T5559	2	1	P_1357	16	1642273415	P_5_1,P_11
T5560	1	1	P_1454	16	1642274026	P_5_1,P_11
T17130	2	0	P_831	16	1642274440	P_1033
T17131	1	0	P_1485	16	1642274678	P_1037
T17132	1	0	P_1454	16	1642274889	P_505
T17133	1	0	P_1453	16	1642275649	P_1037
T5561	2	1	P_1483	16	1642275759	P_5_1,P_11
T17134	2	0	P_1351	16	1642275969	P_1033
T17135	2	0	P_1272	16	1642276145	P_1033
T17136	2	0	P_1426	16	1642276324	P_1033
T5562	1	1	P_1499	16	1642276341	P_5_1,P_11
T17137	2	0	P_1480	16	1642276551	P_1033
T17138	1	0	P_1452	16	1642277126	P_505
T5563	1	1	P_1455	16	1642277128	P_5_1,P_11
T17139	1	0	P_935	16	1642277326	P_1037
T17140	1	0	P_945	16	1642277500	P_1037
T5564	1	1	P_928	16	1642278614	P_5_1,P_11
T17141	1	0	P_1499	16	1642278961	P_505
T17142	1	0	P_1511	16	1642279866	P_1037
T5565	1	1	P_1453	16	1642279890	P_5_1,P_11
T17143	1	0	P_1498	16	1642280054	P_505
T17144	1	0	P_1486	16	1642280239	P_1037
T5566	1	1	P_1452	16	1642280503	P_5_1,P_11
T5567	2	1	P_1427	16	1642280589	P_5_1,P_11
T5569	2	1	P_835	16	1642281659	P_5_1,P_11
T5568	2	1	P_1425	16	1642281689	P_5_1,P_11
T5570	1	1	P_1406	16	1642281910	P_5_1,P_11
T5571	1	1	P_404	16	1642282135	P_5_1,P_11
T17145	1	0	P_1453	16	1642282345	P_1037
T5572	1	1	P_1454	16	1642282420	P_5_1,P_11
T5573	2	1	P_1480	16	1642282499	P_5_1,P_11
T5575	1	1	P_945	16	1642282582	P_5_1,P_11
T5574	1	1	P_309	16	1642282851	P_5_1,P_11
T17146	1	0	P_1455	16	1642282860	P_505
T5580	1	1	P_1510	15	1642282877	P_572_1,P_575_1
T5576	2	1	P_1402	16	1642283021	P_5_1,P_11
T5584	2	1	P_1342	16	1642283040	P_5_1,P_11
T5577	2	1	P_1351	16	1642283064	P_5_1,P_11
T5579	1	1	P_1485	15	1642283064	P_572_1,P_575_1
T5585	1	1	P_1499	15	1642283186	P_572_1,P_575_1
T5581	2	1	P_320	16	1642283406	P_5_1,P_11
T5582	1	1	P_198	15	1642283752	P_565_1,P_563_1
T5578	1	1	P_205	16	1642283790	P_5_1,P_11
