aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T6772	2	1	P_1426	34	1642619187	P_1118,P_1110_1
T18344	1	0	P_1486	34	1642619351	P_34
T18345	1	0	P_1511	34	1642619621	P_34
T18346	2	0	P_1483	34	1642619803	P_34
T6774	2	1	P_1239	34	1642619919	P_1118,P_1110_1
T6775	1	1	P_945	34	1642619993	P_1118,P_1110_1
T18347	1	0	P_1509	34	1642620024	P_34
T6776	1	1	P_1452	34	1642620163	P_1118,P_1110_1
T18348	1	0	P_1454	34	1642620268	P_34
T18349	1	0	P_1485	34	1642620515	P_34
T18350	1	0	P_1406	34	1642621226	P_34
T6777	2	1	P_1521	34	1642621375	P_1118,P_1110_1
T6778	1	1	P_1508	34	1642621413	P_1118,P_1110_1
T6780	1	1	P_1235	34	1642621917	P_1118,P_1110_1
T6779	2	1	P_1403	34	1642621975	P_1118,P_1110_1
T18351	1	0	P_945	34	1642622692	P_39
T6781	2	1	P_1522	34	1642622991	P_1118,P_1110_1
T18352	2	0	P_823	34	1642623574	P_21
T6782	1	1	P_1509	34	1642623588	P_1118,P_1110_1
T18353	1	0	P_1499	34	1642623892	P_34
T18354	1	0	P_1452	34	1642624389	P_39
T6783	2	1	P_835	34	1642624586	P_1118,P_1110_1
T18355	1	0	P_1508	34	1642624599	P_34
T18356	1	0	P_1509	34	1642624893	P_34
T6785	1	1	P_1511	34	1642624958	P_1118,P_1110_1
T6784	1	1	P_1406	34	1642624979	P_1118,P_1110_1
T18357	1	0	P_1453	34	1642625586	P_39
T6786	1	1	P_1485	34	1642625685	P_1118,P_1110_1
T6787	1	1	P_1455	34	1642625937	P_1118,P_1110_1
T6788	1	1	P_1510	34	1642626339	P_1118,P_1110_1
T6789	1	1	P_1486	34	1642626649	P_1118,P_1110_1
T6791	2	1	P_1483	34	1642627119	P_1118,P_1110_1
T6790	1	1	P_1454	34	1642627232	P_1118,P_1110_1
T18358	1	0	P_1485	34	1642627763	P_34
T6792	1	1	P_1498	34	1642627850	P_1118,P_1110_1
T6793	1	1	P_945	34	1642627912	P_1118,P_1110_1
T6794	1	1	P_1499	34	1642628391	P_1118,P_1110_1
T18359	1	0	P_1406	34	1642628454	P_34
T6796	1	1	P_1508	33	1642628682	P_1375_1
T6797	1	1	P_206	33	1642629254	P_1299,P_1297_1
T6801	2	1	P_827	33	1642629596	P_1375_1
