aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T19306	1	0	P_301	16	1642856528	P_1037
T7798	1	1	P_310	15	1642856530	P_565_1,P_563_1
T19307	1	0	P_407	16	1642856643	P_1037
T7800	1	1	P_311	15	1642856808	P_565_1,P_563_1
T19308	1	0	P_791	15	1642856860	P_1532
T7801	1	1	P_279	15	1642856896	P_565_1,P_563_1
T19309	1	0	P_110	16	1642857052	P_1037
T19310	1	0	P_98	16	1642857178	P_1037
T19311	1	0	P_303	16	1642857361	P_1037
T7802	1	1	P_306	15	1642857426	P_565_1,P_563_1
T7804	1	1	P_1127	15	1642857456	P_565_1,P_563_1
T7803	2	1	P_273	15	1642857569	P_565_1,P_563_1
T19312	1	0	P_309	16	1642857582	P_1037
T19313	1	0	P_311	16	1642857713	P_1037
T7805	1	1	P_265	15	1642857857	P_565_1,P_563_1
T19314	1	0	P_850	16	1642857857	P_1037
T7806	2	1	P_319	15	1642857986	P_565_1,P_563_1
T7807	1	1	P_1124	15	1642858251	P_565_1,P_563_1
T19315	1	0	P_266	15	1642858454	P_1541
T19316	1	0	P_305	16	1642858617	P_1037
T19317	1	0	P_310	16	1642858769	P_505
T19318	1	0	P_313	16	1642858921	P_1037
T19319	1	0	P_1132	16	1642859013	P_505
T19320	1	0	P_103	16	1642859201	P_1037
T7809	1	1	P_300	15	1642859405	P_565_1,P_563_1
T7808	1	1	P_317	15	1642859420	P_565_1,P_563_1
T19321	1	0	P_99	15	1642859499	P_1541
T19322	1	0	P_107	16	1642859609	P_505
T7811	1	1	P_275	15	1642859664	P_565_1,P_563_1
T19323	1	0	P_1205	15	1642859751	P_1532
T7810	1	1	P_196	15	1642859770	P_565_1,P_563_1
T19324	1	0	P_91	15	1642859906	P_433
T7812	1	1	P_197	15	1642860039	P_565_1,P_563_1
T19325	1	0	P_862	15	1642860044	P_1532
T19326	1	0	P_200	16	1642860132	P_1037
T7813	1	1	P_205	15	1642860164	P_565_1,P_563_1
T19327	1	0	P_273	15	1642860242	P_433
T19328	1	0	P_1124	16	1642860400	P_505
T19330	1	0	P_1131	16	1642860618	P_1037
T19329	1	0	P_207	16	1642860643	P_1037
T19331	1	0	P_304	16	1642860767	P_1037
T7814	1	1	P_264	15	1642860888	P_565_1,P_563_1
T19332	1	0	P_58	16	1642860910	P_1037
T19333	1	0	P_104	16	1642861095	P_1037
T19334	1	0	P_1268	15	1642861246	P_1532
T7816	1	1	P_277	15	1642861281	P_565_1,P_563_1
T19335	1	0	P_195	16	1642861326	P_1037
T7815	1	1	P_303	15	1642861362	P_565_1,P_563_1
T19336	1	0	P_312	16	1642861457	P_1037
T19337	1	0	P_265	16	1642861710	P_1037
T7817	1	1	P_301	15	1642861740	P_565_1,P_563_1
T19338	1	0	P_953	15	1642861837	P_1532
T19339	1	0	P_308	16	1642861958	P_1037
T19340	1	0	P_533	16	1642862187	P_1037
T19341	1	0	P_299	16	1642862298	P_1037
T7818	1	1	P_263	15	1642862461	P_565_1,P_563_1
T19342	1	0	P_275	16	1642862558	P_1037
T19343	1	0	P_317	16	1642862861	P_1037
T19344	1	0	P_206	16	1642863125	P_1037
T7820	1	1	P_411	15	1642863314	P_565_1,P_563_1
T7819	1	1	P_313	15	1642863333	P_565_1,P_563_1
T19345	1	0	P_306	16	1642863335	P_1037
T19346	1	0	P_322	16	1642863464	P_1037
T19347	1	0	P_311	16	1642863849	P_1037
T7821	1	1	P_1132	15	1642864071	P_565_1,P_563_1
T19348	1	0	P_196	16	1642864096	P_1037
T19349	1	0	P_309	16	1642865028	P_1037
T7822	1	1	P_1128	15	1642865056	P_565_1,P_563_1
T19350	1	0	P_403	16	1642865264	P_505
T19351	1	0	P_279	16	1642865406	P_1037
T19352	1	0	P_263	16	1642865594	P_1037
T19353	1	0	P_88	16	1642865734	P_1037
T19354	1	0	P_406	15	1642865854	P_433
T19355	1	0	P_847	15	1642865988	P_1532
T7823	1	1	P_412	15	1642866104	P_565_1,P_563_1
T7824	1	1	P_1131	15	1642866122	P_565_1,P_563_1
T19356	1	0	P_277	16	1642866136	P_1037
T19357	1	0	P_802	15	1642866318	P_1532
T19358	1	0	P_409	16	1642866418	P_1037
T19359	1	0	P_410	16	1642866630	P_1037
T19360	1	0	P_411	15	1642866713	P_1541
T19361	1	0	P_274	16	1642866807	P_1037
T19362	1	0	P_1261	15	1642866924	P_1532
T19363	1	0	P_1129	16	1642867016	P_1037
T7826	1	1	P_1499	15	1642867174	P_572_1,P_575_1
T19364	1	0	P_264	16	1642867180	P_1037
