aid	aircrafttype	tasktype	standpointid	runwayid	startime	P
T18475	1	0	P_55	34	1642662031	P_34
T6998	1	1	P_847	33	1642662113	P_1375_1
T6999	1	1	P_101	33	1642662342	P_1299,P_1297_1
T18476	1	0	P_531	33	1642662348	P_1163
T18477	1	0	P_305	34	1642662542	P_34
T18478	1	0	P_856	33	1642662694	P_912
T7003	2	1	P_1478	33	1642662997	P_1375_1
T18479	1	0	P_275	34	1642662999	P_34
T7001	1	1	P_263	33	1642663060	P_1299,P_1297_1
T18480	1	0	P_308	34	1642663150	P_34
T18481	1	0	P_965	33	1642663242	P_912
T7002	1	1	P_207	33	1642663324	P_1299,P_1297_1
T18482	1	0	P_100	34	1642663396	P_39
T18483	1	0	P_124	34	1642663548	P_34
T18484	1	0	P_265	34	1642663663	P_34
T7004	1	1	P_310	33	1642663683	P_1299,P_1297_1
T18485	1	0	P_263	34	1642664019	P_34
T18486	1	0	P_132	34	1642664162	P_34
T18487	1	0	P_309	34	1642664259	P_34
T7005	1	1	P_268	33	1642664278	P_1299,P_1297_1
T18488	1	0	P_95	34	1642664388	P_39
T18489	1	0	P_278	34	1642664551	P_34
T7006	1	1	P_267	33	1642664675	P_1299,P_1297_1
T18490	1	0	P_197	34	1642664761	P_34
T7007	1	1	P_303	33	1642664865	P_1299,P_1297_1
T18491	1	0	P_70	34	1642665012	P_34
T7011	1	1	P_864	33	1642665060	P_1375_1
T7008	1	1	P_1485	33	1642665205	P_1375_1
T7010	1	1	P_97	33	1642665248	P_1299,P_1297_1
T7009	1	1	P_195	33	1642665257	P_1299,P_1297_1
T7013	1	1	P_1523	33	1642665273	P_1375_1
T18492	1	0	P_206	34	1642665353	P_34
T7012	1	1	P_301	33	1642665443	P_1299,P_1297_1
T18493	1	0	P_92	34	1642665475	P_34
T7015	2	1	P_319	33	1642665724	P_1299,P_1297_1
T18494	1	0	P_96	34	1642665731	P_34
T18495	1	0	P_311	34	1642666077	P_34
T7014	1	1	P_304	33	1642666180	P_1299,P_1297_1
T7016	2	1	P_831	33	1642666199	P_1375_1
T18496	2	0	P_273	34	1642666255	P_21
T7017	1	1	P_308	33	1642666473	P_1299,P_1297_1
T18497	1	0	P_267	33	1642666486	P_1163
T18498	2	0	P_412	34	1642666595	P_21
T18499	1	0	P_312	33	1642666758	P_1151
T18500	2	0	P_1403	34	1642666877	P_21
T7018	1	1	P_277	33	1642666959	P_1299,P_1297_1
T18501	1	0	P_101	34	1642667069	P_34
T18502	1	0	P_1511	34	1642667170	P_34
T7019	1	1	P_1005	33	1642667288	P_1299,P_1297_1
T18503	1	0	P_302	34	1642667380	P_34
T7020	1	1	P_127	33	1642667462	P_1299,P_1297_1
T18504	1	0	P_207	34	1642667488	P_34
T7021	1	1	P_202	33	1642667528	P_1299,P_1297_1
T18505	1	0	P_118	34	1642667640	P_34
T18506	1	0	P_104	34	1642667769	P_34
T7022	1	1	P_264	33	1642667788	P_1299,P_1297_1
T18507	1	0	P_1015	34	1642667905	P_34
T18508	1	0	P_1399	33	1642668004	P_912
T7023	1	1	P_196	33	1642668036	P_1299,P_1297_1
T18509	1	0	P_264	34	1642668119	P_34
T18510	1	0	P_205	34	1642668226	P_34
T7026	1	1	P_278	33	1642668332	P_1299,P_1297_1
T7024	1	1	P_266	33	1642668337	P_1299,P_1297_1
T18511	2	0	P_1402	34	1642668341	P_21
T18512	1	0	P_666	33	1642668472	P_912
T18513	1	0	P_97	34	1642668601	P_34
T7025	1	1	P_305	33	1642668660	P_1299,P_1297_1
T18514	1	0	P_276	33	1642668678	P_1163
T18515	1	0	P_229	34	1642668812	P_34
T18516	1	0	P_310	33	1642668906	P_1163
T18517	2	0	P_1357	34	1642669001	P_21
T18518	1	0	P_322	33	1642669123	P_1163
T18519	1	0	P_303	34	1642669268	P_34
T18520	1	0	P_268	34	1642669379	P_34
T7027	1	1	P_309	33	1642669418	P_1299,P_1297_1
T18521	1	0	P_935	34	1642669515	P_34
T18522	1	0	P_196	34	1642669641	P_34
T7028	1	1	P_206	33	1642669792	P_1299,P_1297_1
T18523	1	0	P_791	33	1642669805	P_912
T18524	1	0	P_297	34	1642669976	P_39
T7031	1	1	P_531	33	1642669987	P_1299,P_1297_1
T7029	1	1	P_1355	33	1642670097	P_1299,P_1297_1
T7030	1	1	P_111	33	1642670099	P_1299,P_1297_1
T18525	2	0	P_835	33	1642670185	P_912
T7032	1	1	P_302	33	1642670339	P_1299,P_1297_1
T18526	1	0	P_127	34	1642670357	P_34
T7033	1	1	P_312	33	1642670502	P_1299,P_1297_1
T18527	1	0	P_301	34	1642670634	P_39
T7035	1	1	P_263	33	1642670792	P_1299,P_1297_1
T7034	1	1	P_311	33	1642670895	P_1299,P_1297_1
T18528	1	0	P_195	34	1642670926	P_34
T18529	1	0	P_1452	34	1642671132	P_39
T18530	1	0	P_1529	33	1642671277	P_912
T7036	1	1	P_207	33	1642671292	P_1299,P_1297_1
T18531	1	0	P_304	34	1642671398	P_39
T18532	1	0	P_1278	34	1642671563	P_34
T7037	1	1	P_267	33	1642671586	P_1299,P_1297_1
T18533	1	0	P_57	34	1642671705	P_34
T18534	1	0	P_306	34	1642671898	P_39
T7039	1	1	P_205	33	1642672061	P_1299,P_1297_1
T7038	2	1	P_412	33	1642672066	P_1299,P_1297_1
T7041	1	1	P_276	33	1642672164	P_1299,P_1297_1
T7040	2	1	P_273	33	1642672215	P_1299,P_1297_1
T18535	2	0	P_828	33	1642672268	P_912
T7043	1	1	P_1003	33	1642672303	P_1299,P_1297_1
T7042	1	1	P_310	33	1642672328	P_1299,P_1297_1
T18536	1	0	P_518	34	1642672440	P_34
T18537	1	0	P_232	33	1642672576	P_1163
T7044	1	1	P_303	33	1642672650	P_1299,P_1297_1
T18538	1	0	P_1005	34	1642672686	P_34
T7046	1	1	P_520	33	1642672704	P_1299,P_1297_1
T7045	1	1	P_197	33	1642672714	P_1299,P_1297_1
T18539	1	0	P_302	34	1642672799	P_39
